"Variable","Description","Integrative_Estimator_RPDR","Integrative_Estimator_VA","Local_Estimator_RPDR","Local_Estimator_VA"
"CCS:130","other diagnostic procedures, female organs",0,0,0.00964701541088034,0
"CCS:131","other non-or therapeutic procedures, female organs",0.00972075240364168,0.00951531766544299,0,0
"CCS:170","excision of skin lesion",0,0,0,0
"CCS:182","mammography",0.00135528086985025,0.00170843306714979,0.0293272426558362,0.00399602140618405
"CCS:200","nonoperative urinary system measurements",0,0,0.00234558285081138,0
"CCS:206","microscopic examination bacterial...toxicology",0.0137506740737936,0.0162668909052789,0.0212451523753096,0.00586031224433558
"CCS:217","other respiratory therapy",0.0217019433730158,0.000803277988771885,0.0269523637390447,0
"CCS:218","psychological and psychiatric...therapy",0.000518724797268565,0.00363930774825694,0,0
"CCS:220","ophthalmologic and otologic...treatment",0.00336268302488913,-5.24465361004819e-06,-8.79942465728946e-05,0
"CCS:227","other diagnostic procedures...consultation",0,0,0,0
"CCS:228","prophylactic vaccinations and inoculations",0.0037294197274741,-0.0002132221645276,0.00307580980767931,0
"CCS:237","ancillary services",0.0170910551998967,0.00315583381509749,0,0
"CCS:243","dme and supplies",0.000644641834587732,-0.00038539907800867,0.0300685267698147,0
"CCS:26","other therapeutic ear procedures",0.0118173876255135,0.00315754426880813,0.00818328077098852,0
"CCS:30","tonsillectomy and/or adenoidectomy",0.0246665744225521,0.0335072275372008,0.0428419181629897,0.0322559042807492
"CCS:31","diagnostic procedures on nose, mouth and pharynx",0,0,0,0
"CCS:35","tracheoscopy and laryngoscopy with biopsy",0.0650730405174127,0.03191742651542,0.0567042792343758,0.0337011880241423
"CCS:7","other diagnostic nervous system procedures",0.011907175965982,0.00904592897974589,0.0375832977266881,0.0106469245000019
"LOINC:10368-9","lead group:lead",0.0298306005189892,0,0.0448841347133244,0
"LOINC:13327-2","parainfluenza virus ag",-0.00114632408067131,0.0246109486862461,0,0.00946303316551101
"LOINC:18481-2","beta strep grp a ag group:beta-strep",0.0959657786796555,0,0.102781230868599,0
"LOINC:19080-1","choriogonadotropin",0,0,0,0.00425219750825777
"LOINC:2106-3","choriogonadotropin pregnancy test",0.0161241298614047,0.00517107139816919,0.0294466932006258,0.00417151112622403
"LOINC:2110-5","choriogonadotropin.beta subunit pregnancy test",-0.00143984310416364,0.0074569027883775,0,0.0259777119401039
"LOINC:2118-8","hcg-qual group:hcg,ql",0.0393865993257658,0,0.0453548752766681,0
"LOINC:22568-0","aso ab group:aso",0.0085471387790834,0,0.0376683665530232,0
"LOINC:24111-7","neisseria gonorrhoeae dna",0,0.00148280538953271,0,0.0044322006724252
"LOINC:31418-7","heterophile ab group:hetero",0.0691369185960318,0,0.0855963864660878,0
"LOINC:31859-2","influenza a ag group:infa",0.00882574789856852,0,0.0187630578853803,0
"LOINC:31864-2","influenza b ag group:infb",0.00155338945878274,0,0.0297783129537537,0
"LOINC:31950-9","rsv ag group:rsv",0,0,0,0
"LOINC:34153-7","influenza a abs group:infaab",0.0540440415909102,0,0.0376531693424272,0
"LOINC:34154-5","influenza b abs group:infbab",0,0,0.0059308556917389,0
"LOINC:36903-3","chlamydia trachomatis & neisseria gonorrhoeae dna",0,0.0235888822812549,0,0.0137921364561849
"LOINC:3879-4","opiates",0,0,0,0
"LOINC:40988-8","rsv rna group:rsv-rna",0,0,0.00513808647395624,0
"LOINC:41453-2","human coronavirus ag",0,0,0,0
"LOINC:43304-5","chlamydia trachomatis rrna",-0.0017643785028706,0.0060600039202104,0,0
"LOINC:43406-8","chlamydia trachomatis+neisseria gonorrhoeae dna",0,0.0168016271457794,0,0.0126364112966661
"LOINC:55465-9","influenza virus a h1 2009 pandemic rna",0.0125759160652288,0.0337021321294362,0,0.0223451504522622
"LOINC:5862-8","influenza virus a ag",0,0.0188544360843964,0,0.0347766492450671
"LOINC:5866-9","influenza virus b ag",0,5.75376591077763e-05,0,0
"LOINC:60255-7","neisseria gonorrhoeae rrna",0,0.000780524869267034,0,0
"LOINC:6349-5","chlamydia trachomatis",0,0.0115682833736933,0,0.0138610735491401
"LOINC:698-1","neisseria gonorrhoeae",0,0,0,0.00461919901905963
"LOINC:76077-7","influenza a rna group:infa-rna",0,0,0.00916794698720544,0
"LOINC:80365-0","chlamydia trachomatis+neisseria gonorrhoeae rrna",0,0.000462969615467729,0,0.0261793342739828
"LOINC:82306-2","chlamydia trachomatis rrna",0,0.0051763061405139,0,0.00130024198802071
"LOINC:X1272-4","specimen type group:spectyp",0,0,0.031372471349311,0
"Other lab:1000002871","zzleu ase",0,0,0,0
"Other lab:1000002940","zbun-p*",0,0.0283954976535967,0,0
"Other lab:1000002948","hdl-p*",0,0.0575526008173595,0,0.0386965425453719
"Other lab:1000003107","zglu-p",0,3.99615646631943e-05,0,0
"Other lab:1000003118","alb-pen",0,0.00751307320374652,0,0.0104284419527472
"Other lab:1000003292","co2-pen",0,0.000682686623328093,0,0
"Other lab:1000003632","ldl-cp*",0,0,0,0
"Other lab:1000004934","na-pen*",0,0,0,0
"Other lab:1000004937","calc-p",0,0,0,0
"Other lab:1000007122","zzur glu",0,0,0,0
"Other lab:1000007133","zk-pen",0,0,0,0.0148581903927538
"Other lab:1000007731","trig-p*",0,0,0,3.92723467102361e-05
"Other lab:1000007732","urobili",0,0,0,0
"Other lab:1000007733","fobt#1",0,0,0,0
"Other lab:1000011864","zzur-prot",0,0,0,0
"Other lab:1000011865","fobt#2",0,0,0,0
"Other lab:1000012130","fobt#3",0,0,0,0
"Other lab:1000012139","cl-pen*",0,0,0,0
"Other lab:1000013040","vldl-p*",0,0,0,4.9360508722515e-05
"Other lab:1000015407","cntrols",0,0,0,0
"Other lab:1000041560","cre/pen",0,0,0,0
"Other lab:1000041565","tp-pen",0,0,0,0.00412661295326972
"Other lab:1000041568","sgpt-p*",0,0,0,0
"Other lab:1000058065","zzur blo",0,0,0,0
"Other lab:1000071898","zchol-p",0,0,0,0.0210928533412834
"Other lab:1200115145","int,dsr",0,0.0100869111265347,0,0.0238278381613678
"PheCode:079","viral infection",0.0794173390942106,0.0640298508722533,0.0739652484546693,0.0490169224996778
"PheCode:110","dermatophytosis / dermatomycosis",0.000202854237017951,0.000149735685942465,0.0225234994993631,0.000154706480584575
"PheCode:112","candidiasis",0.0189542856425046,0.0165867515462579,0.0198433556826083,0.0108659791388846
"PheCode:216","benign neoplasm of skin",0.00218417978170721,0.00178530364580225,0.019809563128768,0
"PheCode:256","ovarian dysfunction",-0.00155628758701769,0.0116412492240014,0,0.0203943358724838
"PheCode:261","vitamin deficiency",0,0,0.0148718015014925,0
"PheCode:264","lack of normal physiological development",0.0283288401621211,-0.00699389317808041,0.0178416873185741,0
"PheCode:278","overweight, obesity and other hyperalimentation",0,0,0.000824952596496697,0
"PheCode:293","symptoms involving head and neck",0.0124948357314972,0.00826962085776994,0.0186752526192244,0.0142269706965376
"PheCode:296","mood disorders",0,0,0,0
"PheCode:300","anxiety disorders",0,0,0.00077620971837474,0
"PheCode:301","personality disorders",0,0,0,0
"PheCode:303","psychogenic and somatoform disorders",0.0109520576294333,0.00915333861623213,0.0311341673941674,0.00413043759666422
"PheCode:306","other mental disorder",0.000286246851615956,0.00634289416708774,0,0.00785989856276887
"PheCode:312","conduct disorders",0.022354647037634,0.0151989279722591,0.0386610632540323,0
"PheCode:313","pervasive developmental disorders",0.0121593427463538,0.0165124234936507,0.0393895626159357,0.0267021222313609
