"Variable","Description","Integrative_Estimator_RPDR","Integrative_Estimator_VA","Local_Estimator_RPDR","Local_Estimator_VA"
"CCS:243","dme and supplies",0.0537863895470308,-0.000905794191197067,0.0591117576555439,0
"Other lab:1000063227","valpr a",0,0.0288469763065331,0,0.0184459836249515
"Other lab:1200057909",".dilant",0,0.0464001617699381,0,0.0504113148864219
"Other lab:1200132244","svtch",0,0.0249852681796135,0,0.034856834494867
"Other lab:1200132245","svtox",0,4.27773577270895e-07,0,2.29161526074857e-05
"Other lab:1200136134","methamphetamine lcms",0,0.127786173874359,0,0.0297785238117008
"Other lab:1200136135","amphetamine lcms",0,5.4255653025879e-07,0,4.48591251381985e-05
"Other lab:1200136136","nordiazepam lcms",0,9.96448931008432e-05,0,0.00010622950711641
"Other lab:1200138535","oxazepam lcms",0,1.46661092019516e-07,0,2.29221041932618e-08
"Other lab:1200138536","temazepam lcms",0,0,0,0
"Other lab:1200138537","alprazolam lcms",0,0,0,0
"Other lab:1200138538","a-oh-alprazolam lcms",0,0,0,0
"Other lab:1200138539","7-a-clonazepam lcms",0,0,0,0
"Other lab:1200138540","lorazepam lcms",0,0,0,0
"Other lab:1200138541","buprenorphine lcms",0,0.000165725213229717,0,0.00484567634214666
"Other lab:1200138542","nbuprenorphine lcms",0,0,0,0
"Other lab:1200138543","thc-cooh lcms",0,3.6997890298515e-06,0,3.67308149783408e-05
"Other lab:1200138544","benzoylecgonine lcms",0,0,0,8.08467699695431e-06
"Other lab:1200138545","fentanyl lcms",0,3.27986468120291e-06,0,0
"Other lab:1200138546","norfentanyl lcms",0,2.71484200436389e-17,0,0
"Other lab:1200138547","6-mam lcms",0,1.80772292329153e-05,0,0.0584591225435373
"Other lab:1200138548","methadone lcms",0,0,0,0.00074323046509953
"Other lab:1200138549","eddp lcms",0,0,0,1.91760894759481e-16
"Other lab:1200138550","mdma lcms",0,0.000250059604367062,0,8.39431332447813e-06
"Other lab:1200138551","methylphenidate lcms",0,0,0,1.05243977926968e-08
"Other lab:1200138552","ritalinic acid lcms",0,0,0,2.61958086405257e-17
"Other lab:1200138553","morphine lcms",0,1.02577277705035e-05,0,0
"Other lab:1200138555","hydrocodone lcms",0,0,0,0
"Other lab:1200138556","hydromorphone lcms",0,0,0,0
"Other lab:1200138557","meperidine lcms",0,0,0,0
"Other lab:1200138558","oxycodone lcms",0,0,0,0
"Other lab:1200138559","oxymorphone lcms",0,0,0,0
"Other lab:1200138560","pcp lcms",0,0,0,0
"Other lab:1200138561","zolpidem met lcms",0,0,0,0
"Other lab:1200138562","cyclobenzaprine lcms",0,0,0,0
"Other lab:1200138563","carisoprodol lcms",0,0,0,0
"Other lab:1200138564","meprobamate lcms",0,0,0,0
"Other lab:1200138565","mdvp lcms",0,0,0,0
"Other lab:1200138566","mephedrone lcms",0,0,0,0
"Other lab:1200138567","methylone lcms",0,0,0,0
"Other lab:1200138568","tapentadol lcms",0,0,0,0
"Other lab:1200138569","tramadol lcms",0,0,0,0
"Other lab:1200138570","nortramoadol lcms",0,0,0,0
"Other lab:1200138665","butalbital lcms",0,0,0,0
