"Variable","Description","Integrative_Estimator_RPDR","Integrative_Estimator_VA","Local_Estimator_RPDR","Local_Estimator_VA"
"CCS:196","diagnostic ultrasound of...retroperitoneum",0.0574837345870287,-0.00810362292926703,0.0631159002466785,0
"CCS:200","nonoperative urinary system measurements",0.0287054939567,0.000619455096117148,0.0226406620305282,0
"CCS:42","other or therapeutic...system",0.0107407979761602,0.0328737573396692,0,0
"CCS:57","creation, revision and...dialysis",0.0123582167494353,0.0598509477569828,0,0
"LOINC:11277-1","epithelial cells.squamous",0.032379498495313,-0.00771354256386106,0.0223387094094443,0
"LOINC:13658-0","urobilinogen - ua group:ua-urobi",0.146723897218135,0,0.0987308472592882,0
"LOINC:13945-1","erythrocytes",0.0385651174302422,0.0036482102279413,0.0289427151461317,0
"LOINC:1753-3","protein - ua group:ua-alb",0.0637082190556037,0,0.0127561850626774,0
"LOINC:19244-3","clarity - ua group:ua-turb",0.0242071051239102,0,0.0238454162789413,0
"LOINC:20408-1","leukocyte esterase, ur group:ua-wbc",0.00129423976806558,0,0.0318259515438443,0
"LOINC:20409-9","blood - ua group:ua-bld",-0.000243157141956472,0,6.11555980672275e-06,0
"LOINC:20455-2","leukocytes",0.00357943020590827,-0.00452108884535829,0.00707399555962867,0
"LOINC:20505-4","bilirubin - ua group:ua-bili",-0.0912568015581135,0,-0.0743025851824337,0
"LOINC:2349-9","glucose - ua group:ua-gluc",0.0359704086697673,0,0.0176815974146878,0
"LOINC:2514-8","ketones",0.0177373120319454,-0.0114613919323069,0.0264822177782841,0
"LOINC:25145-4","bacteria",0.020144056467816,0.00856344378467055,0.0154442222400208,0
"LOINC:28545-2","mucus group:uas-muc",0.0649637495645209,0,0.063638940348596,0
"LOINC:2965-2","specific gravity, ur group:ua-spgr",0.0194093405792856,0,0.0103242234949568,0
"LOINC:38459-4","crystals, urine group:uas-crys",0.0351414594576676,0,0.0255064522787169,0
"LOINC:50558-6","nitrites - ua group:ua-nit",-0.00919762539207334,0,-0.0127242079720361,0
"LOINC:5778-6","color",-0.0245584164070149,-0.00611773650710421,0.00758497050294452,0
"LOINC:8246-1","amorphous sediment",0.0272283567927551,-0.000551506512013756,0.0387571517430267,0
"Other lab:1000077493","ur. bld",0,0.118644552116117,0,0
"Other lab:1000081653","*prot",0,1.64862401023472e-08,0,0
"Other lab:1000082755","ig",0,0.0587628089320155,0,0
"Other lab:1000087659","glu",0,-0.0251082879465402,0,0
"Other lab:1000089402","abs ig",0,0.008517968676155,0,0
"Other lab:1000094359","*l est",0,-0.00363859671396484,0,0
"Other lab:1200008060","wbc",0,0.0417444690060298,0,0
"Other lab:1200009018","microcy",0,0.0289207782587483,0,0
"Other lab:1200018276","uglucose",0,0.0324660128407748,0,0
"Other lab:1200018277","urprot",0,0.000120581578036338,0,0
"Other lab:1200033027","uro qnt",0,0.0357601930014801,0,0
"Other lab:1200036015","gran #",0,0.139826003991714,0,0
"Other lab:1200036021","leu ase",0,-0.00175351799346391,0,0
"Other lab:1200036806","ur bld",0,2.29616158833989e-06,0,0
