"Variable","Description","Integrative_Estimator_RPDR","Integrative_Estimator_VA","Local_Estimator_RPDR","Local_Estimator_VA"
"CCS:130","other diagnostic procedures, female organs",0.0169008303379456,0.0301846092950048,0.00221716465213422,0
"CCS:131","other non-or therapeutic procedures, female organs",0,0,0,0
"CCS:163","other non-or therapeutic...system",0,0,0,0
"CCS:182","mammography",0.00669405394123531,0.00790177823274435,0.00921468199760835,0
"CCS:200","nonoperative urinary system measurements",0.00317290611464962,0.0062516701723851,0.00296881260841806,0
"CCS:206","microscopic examination bacterial...toxicology",0.000290707298313996,0.00127607109226263,0,0
"CCS:218","psychological and psychiatric...therapy",0.0944999690245745,0.068538243318705,0.0734122781487963,0.0685188900883077
"CCS:219","alcohol and drug rehabilitation/detoxification",0.00396840701725099,0.0109805497598311,0.00139197889085753,0.0080074339044846
"CCS:220","ophthalmologic and otologic...treatment",0,0,0,0.0034307638158875
"CCS:226","other diagnostic radiology and related techniques",0,0,0,0
"CCS:227","other diagnostic procedures...consultation",0,0,0,0
"CCS:228","prophylactic vaccinations and inoculations",0.0140761590973137,0.0367687943336199,0.0339427300573872,0.0182594824113385
"CCS:234","pathology",0.00614545661197583,0.00723520423685714,0,0
"CCS:235","other laboratory",0.00619452571088252,0.0178587532531519,0,0.0106537007090548
"CCS:237","ancillary services",0.0288403235311827,0.0474779264920127,0.00924046561802131,0
"LOINC:10976-9","6-monoacetylmorphine",0,0,0.0207320152783616,0
"LOINC:10998-3","oxycodone",0.0139490806274759,0.0178524285933341,0.0143667363339294,0.0152954273260315
"LOINC:12342-2","oxymorphone group:oxmrphn",0,0,0,0
"LOINC:12382-8","temazepam",0.00717262960643672,0.0123054105480759,0,0
"LOINC:13453-6","mean bld glucose, calc'd group:mglu",0,0,0,0
"LOINC:13557-4","desmethylsertraline group:dms",0,0,0.00451415913493477,0
"LOINC:13579-8","sertraline group:sert",0,0,0.00503130540935794,0
"LOINC:13588-9","venlafaxine group:venlfx",0,0,0,0
"LOINC:14313-1","thc/cannabinoids, urine group:uthc",0,0,0.0102015939499085,0
"LOINC:14314-9","cocaine, urine group:urcoca",0,0,0,0
"LOINC:14316-4","benzodiazepines, urine group:ubenz",0,0,0.00590759999423551,0
"LOINC:14624-1","barbiturates, urine group:ubarb",0,0,0,0
"LOINC:16197-6","codeine",0,0,0,0
"LOINC:16199-2","methadone, urine group:umethd",0,0,0.0118795553193587,0
"LOINC:16201-6","oxazepam",0,0,0,0
"LOINC:16204-0","clonazepam, urine group:uclonaz",0,0,0.0207796701851285,0
"LOINC:16228-9","nordiazepam",0.0146367887779991,0.018043464219429,0,0
"LOINC:16249-5","oxycodone",0,0,0,0.00445003942099763
"LOINC:16254-5","phencyclidine, urine group:urpcp",0,0,0.00454879083958878,0
"LOINC:16280-0","human papilloma virus dna",0,0,0,0
"LOINC:16369-1","amphetamines, urine group:uamph",0,0,0.000594238701533778,0
"LOINC:17384-9","opiates, urine group:uopi",0,0,0.0105070881207834,0
"LOINC:17856-6","hgb a1c group:ghba1c",0,0,0,0
"LOINC:18282-4","cannabinoids",0,0,0,0
"LOINC:19080-1","choriogonadotropin",0,0,0,0
"LOINC:19289-9","thc/cannabinoids, urine confirm group:uthccfm",0,0,0.0214102035524934,0
"LOINC:19328-4","alpha hydroxyalprazolam",0,0,0,0.00764899299849873
"LOINC:19388-8","chlordiazepoxide cutoff",0,0,0,0
"LOINC:19402-7","clonazepam, urine group:uclonaz",0,0,0,0
"LOINC:19485-2","hydrocodone cutoff",0,0,0,0
"LOINC:19550-3","methadone group:mthdon",0,0,0,0
"LOINC:19659-2","phencyclidine",0,0,0,0
"LOINC:2086-7","hdl group:hdl",0,0,0,0
"LOINC:2090-9","ldl group:ldl",0,0,0,0
"LOINC:2093-3","cholesterol group:chol",0,0,0,0
"LOINC:2106-3","choriogonadotropin pregnancy test",0.00346253198726856,0.0122570951330854,0,0.0124169802023159
"LOINC:2110-5","choriogonadotropin.beta subunit pregnancy test",0,0,0,0
"LOINC:21441-1","human papilloma virus 6+11+42+43+44 dna",0,0,0,0
"LOINC:2161-8","urine creatinine group:ucre",0,0,0.00624054050426133,0
"LOINC:24111-7","neisseria gonorrhoeae dna",0,0,0,0
