"Variable","Description","Integrative_Estimator_RPDR","Integrative_Estimator_VA","Local_Estimator_RPDR","Local_Estimator_VA"
"CCS:142","partial excision bone",-0.00466304250900224,0.0335611592901653,0,0.0361534208676221
"CCS:161","other or therapeutic procedures on bone",-0.00895611101422228,0.0427106938030197,0,0.0496739665297594
"CCS:164","other or therapeutic...system",-0.0175074546454658,0.0376047161350135,0,0.0486285975500456
"CCS:172","skin graft",-0.0033890480337013,0.0487020039995657,0,0.0474541169744015
"CCS:180","other ct scan",0.0425010068507703,-0.00181926148388165,0.0225168374494847,-0.00141076281666927
"CCS:185","upper gastrointestinal x-ray",-0.0255240970471189,0.00732649382762396,0,0.0122963425327978
"CCS:211","therapeutic radiology",0.0761078772431456,0.011385806995925,0.0416510517955396,0.0368291582408335
"CCS:224","cancer chemotherapy",0.0262333434688259,-0.00912701750355884,0.0160396670462522,0
"CCS:29","oral and dental services",0.00233639915444158,0.0311989689554456,0,0.0389052851342603
"CCS:31","diagnostic procedures on nose, mouth and pharynx",0.00604446444613783,0.00411911016151383,0,0.0026124792112823
"CCS:33","other or therapeutic...pharynx",0.104338592624625,0.0433674532481677,0.0968473601528043,0.0484233210134855
"CCS:34","tracheostomy, temporary and permanent",-0.00447163514730807,0.0454131884684556,0,0.0483410184748489
"CCS:35","tracheoscopy and laryngoscopy with biopsy",0.0849578141696254,-0.00653147655424333,0.0594084426400982,0.00528418592258577
"CCS:67","other therapeutic procedures,...system",-0.00279851396865412,0.0352054440202103,0,0.0478340020665207
"CCS:71","gastrostomy, temporary and permanent",-0.00326596657324018,0.0235761494437486,0,0.0361437643228523
"Other lab:1000051944","segs",0,0.0317452677969469,0,0.0289283093832571
"Other lab:1000055917","ig%",0,0.0398908027305438,0,0.0343764325789697
"Other lab:1000067642","ig#",0,4.19360258396631e-05,0,4.223113330561e-09
"Other lab:1200033591","prealb.",0,0.043958782431503,0,0.0457808834898539
"Other lab:800020690","apoly",0,0.0100738176042264,0,0.0177929836880325
"Other lab:800025443","bands-%",0,0.0377355148458444,0,0.04466592594543
"PheCode:132.1","pediculosis and phthirus infestation",0.00370730074560659,0.109047699683505,0,0.109392241842029
"PheCode:145.2","cancer of tongue",0.13803195669574,0.0623055065856661,0.116388501893465,0.0771154408794465
"PheCode:145.3","cancer of major salivary glands",-0.022421200344319,0.0280306606370861,0,0.030290524226681
"PheCode:145.4","cancer of the gums",0.028512133451195,0.13776456484332,0,0.137223184277338
"PheCode:149.1","cancer of oropharynx",0.117071341227134,0.028447315297336,0.0997715598499282,0.0270462431721972
"PheCode:149.2","cancer of nasopharynx",-0.0373807414574451,-0.0140632456388034,0,-0.0099569947808796
