"Variable","Description","Integrative_Estimator_RPDR","Integrative_Estimator_VA","Local_Estimator_RPDR","Local_Estimator_VA"
"CCS:113","transurethral resection of prostate turp",0,0,0,0
"CCS:114","open prostatectomy",0,0,0,0
"CCS:116","diagnostic procedures, male genital",0,0,0,0
"CCS:129","repair of cystocele...vault",0,0,0,0
"CCS:15","lens and cataract procedures",0,0,0,0
"CCS:189","contrast aortogram",0,0,0,0
"CCS:190","contrast arteriogram of...arteries",0,0,0.000807696304929129,0
"CCS:191","arterio- or venogram not heart and head",0,0,0,0
"CCS:20","other intraocular therapeutic procedures",0,0,0,0
"CCS:201","cardiac stress tests",0,0,0,0
"CCS:202","electrocardiogram",0,0,0,0
"CCS:212","diagnostic physical therapy",0,0,0,0
"CCS:213","physical therapy exercises,...procedures",0,0,0,0
"CCS:220","ophthalmologic and otologic...treatment",0.0166895952753332,-0.000656755091217576,0.0177053418506333,0
"CCS:237","ancillary services",0,0,0,0
"CCS:26","other therapeutic ear procedures",0,0,0,0
"CCS:45","percutaneous transluminal coronary...ptca",0,0,0,0
"CCS:47","diagnostic cardiac catheterization,...arteriography",0,0,0,0
"CCS:48","insertion, revision, replacement,...cardioverter/defibrillator",0,0,0,0
"CCS:51","endarterectomy, vessel of head and neck",0,0,0,0
"CCS:55","peripheral vascular bypass",0,0,0,0
"CCS:60","embolectomy and endarterectomy of lower limbs",0,0,0,0
"CCS:61","other or procedures...neck",0,0,0.000820401071394968,0
"LOINC:10839-9","troponin-i group:trop-i",0,0,0,0
"LOINC:13453-6","mean bld glucose, calc'd group:mglu",0,0,0,0
"LOINC:14815-5","calculated ldl group:ldlcal",0,0,0,0
"LOINC:14959-1","malb/cre ratio, urine group:malbcre",0,0,0,0
"LOINC:1754-1","urine albumin group:grmalb",0,0,0,0
"LOINC:17856-6","hgb a1c group:ghba1c",0,0,0,0
"LOINC:2086-7","hdl group:hdl",0,0,0,0
"LOINC:2090-9","ldl group:ldl",0,0,0,0
"LOINC:2092-5","vldl group:vldl",0,0,0,0
"LOINC:2093-3","cholesterol group:chol",0,0,0,0
"LOINC:2571-8","triglycerides group:trig",0,0,0,0
"LOINC:2574-2","direct ldl group:ldldir",0,0,0.00628717350758137,0
"LOINC:2857-1","psa total group:psa",0,0,0,0
"LOINC:2963-7","growth hormone group:gh",0,0,0,0
"LOINC:46418-0","pt-inr poc group:inr-poc",0,0,0,0
"LOINC:6773-6","ck-mb quant group:cpk-mb",0,0,0,0
"LOINC:9830-1","chol/hdl ratio group:chol/hdl",0,0,0,0
"LOINC:X3063-5","pt poc group:pt-poc",0,0,0,0
"Other lab:1000001752","vit-d25",0,0,0,0
"Other lab:1000023604","fobt#1",0,0,0,0.00552174818733576
"Other lab:1200089763","acuchek",0,0,0,0.011109571047641
"PheCode:172.3","carcinoma in situ of skin",0,0,0,0
"PheCode:185","cancer of prostate",0,0,0.01222926745671,0
"PheCode:224.1","benign neoplasm of eye, uveal",0,0,0.00377816865181011,0
"PheCode:250.2","type 2 diabetes",0,0,0,0
"PheCode:250.6","polyneuropathy in diabetes",0,0,0,0
"PheCode:250.7","diabetic retinopathy",0,0,0,0
"PheCode:272.1","hyperlipidemia",0.0186561270716716,-0.000211575381023644,0.0649462736513162,0
"PheCode:272.9","unspecified disorder of lipoid metabolism",0,0,0,0
"PheCode:286.2","encounter for long-term...anticoagulants",0,0,0,0
"PheCode:290.3","other persistent mental...elsewhere",0,0,0,0
"PheCode:327.3","sleep apnea",0,0,0,0
"PheCode:361.1","retinal detachment with retinal defect",0,0,0,0
"PheCode:362.2","degeneration of macula...retina",0.00321374068713918,-0.000185200728714502,0,0
"PheCode:362.4","retinal vascular changes and abnomalities",0,0,0,0
"PheCode:362.9","retinal edema",0,0,0,0
"PheCode:363.3","chorioretinal scars",0,0,0,0
"PheCode:364.5","corneal dystrophy",0.00796320711025778,-0.00124343097530829,0.00424801704024742,0
"PheCode:364.9","cornea replaced by transplant",0.00368810338980668,-9.01144681103199e-05,0,0
"PheCode:365.1","open-angle glaucoma",0.00503589542016174,-0.000445496652807742,0,0
"PheCode:365.2","primary angle-closure glaucoma",0,0,0,0
"PheCode:365.5","pseudoexfoliation glaucoma",0,0,0,0
"PheCode:366.2","senile cataract",0,0,0.00146771633385788,0
"PheCode:375.1","dry eyes",2.10572379992893e-06,-4.34384724833549e-07,0,0
"PheCode:377.1","optic atrophy",0,0,0.00375619104669366,0
"PheCode:379.2","disorders of vitreous body",0.00358766291949965,-0.000274633529022671,0,0
"PheCode:380.4","impacted cerumen",0.00882711505122747,-0.000729239791078161,0,0
"PheCode:389.1","sensorineural hearing loss",0,0,0,0
"PheCode:401.1","essential hypertension",0,0,0.0217329365484057,0
"PheCode:411.1","unstable angina intermediate coronary syndrome",0,0,0,0
"PheCode:411.2","myocardial infarction",0,0,0,0
"PheCode:411.4","coronary atherosclerosis",0,0,0.0192773615614738,0
"PheCode:411.8","other chronic ischemic heart disease, unspecified",0,0,0,0
"PheCode:428.1","congestive heart failure chf nos",0,0,0,0
"PheCode:433.1","occlusion and stenosis of precerebral arteries",0,0,0,0
"PheCode:433.6","acute, but ill-defined cerebrovascular disease",0,0,0,0.019103716605624
"PheCode:440.2","atherosclerosis of the extremities",0,0,0.00200875770944953,0
"PheCode:443.9","peripheral vascular disease, unspecified",0,0,0,0
"PheCode:457.2","encounter for long-term...antiplatelets/antithrombotics",0,0,0,0
"PheCode:530.1","esophagitis, gerd and related diseases",0,0,0,0
"PheCode:599.4","urinary incontinence",0,0,0.0114338351906714,0
"PheCode:600","hyperplasia of prostate",0,0,0,0
"PheCode:702.1","actinic keratosis",0,0,0,0
"PheCode:702.2","seborrheic keratosis",0,0,0,0
"PheCode:740.3","osteoarthrosis involving more...generalized",0,0,0,0
"PheCode:740.9","osteoarthrosis nos",0.0139616577409648,0.00369254543491159,0,0
"PheCode:760","back pain",0,0,0,0
"PheCode:799","debility unspecified",0,0,0,0
"RXNORM:1002293","formoterol/mometasone",0,0,0,0
"RXNORM:10030","stannous fluoride",0,0,0,0.0059640124583211
"RXNORM:1008567","chondroitin/glucosamine",0,0,0,0
"RXNORM:1008574","sodium biphosphate/sodium phosphate",0,0,0,0
"RXNORM:1008621","potassium nitrate/sodium fluoride",0,0,0,0.00433213953601671
"RXNORM:1008712","dextrose/heparin",0,0,0.0110652179287947,0
"RXNORM:1012892","fingolimod",-5.09134654535252e-05,0.00190871053955897,0,0.016489459269716
"RXNORM:10169","sulfacetamide",0,0,0,0
"RXNORM:10237","sulindac",0,0,0,0
"RXNORM:10355","temazepam",0,0,0,0
"RXNORM:10379","testosterone",0,0,0,0
"RXNORM:103990","carbidopa/levodopa",0.0103653566525569,0.0080646314993138,0.0130234533912149,0.00204311571016403
"RXNORM:10502","thioridazine",9.08420509035933e-06,0.00562657918676964,0,0.003804925072533
"RXNORM:10582","levothyroxine",0.0744611114171649,0.0230989472910321,0.0679029379168048,0
"RXNORM:10594","ticlopidine",0,0,0,0
"RXNORM:10600","timolol",0,0,0.000695048275547637,0
"RXNORM:10635","tolbutamide",0,0,0,0.0104792163879429
"RXNORM:10637","tolnaftate",0,0,0,0.0042162157983997
"RXNORM:10689","tramadol",0,0,0,0
"RXNORM:10737","trazodone",0.00324351468328416,0.00248227598029893,0.00569860076415366,0
"RXNORM:10759","triamcinolone",0,0,0.00524781724574322,0
"RXNORM:10763","triamterene",0,0,0,0
"RXNORM:10767","triazolam",0,0,0,0
"RXNORM:10800","trifluoperazine",0,0,0,0
"RXNORM:10811","trihexyphenidyl",0.00502384160839142,0.00381918892298231,0.0173488470411385,0
"RXNORM:108118","mometasone",0.0108569243728815,0.0126463803512969,0.00184079876837701,0.0228595649886515
"RXNORM:10829","trimethoprim",0,0,0,0
"RXNORM:1100072","abiraterone",0,0,0.00392298978553134,0
"RXNORM:11002","urea",0,0,0,0
"RXNORM:11118","divalproex",0,0,0,0.0217444959250719
"RXNORM:11131","varicella",0,0,0,0
"RXNORM:11170","verapamil",0,0,0,0
"RXNORM:11248","cyanocobalamin",0,0,0,0
"RXNORM:11256","vitamin e",0,0,0,0.0041673245835627
"RXNORM:11289","warfarin",0.031750750842583,0.0188932504570393,0.0472305129324237,0
"RXNORM:114477","levetiracetam",0,0,0,0
"RXNORM:114979","rabeprazole",0,0,0,0
"RXNORM:1151","ascorbic acid",0,0,0,0.00779958026614297
"RXNORM:115264","ibandronate",0,0,0,0
"RXNORM:115698","ziprasidone",0.00358673541608654,0.00587219527743519,0,0.00689461912503558
"RXNORM:1191","aspirin",0.0604725072615159,0.0424471873683002,0.0367696502496009,0.0239633661846477
"RXNORM:119565","tolterodine",0,0,0,0.00435750720850016
"RXNORM:1202","atenolol",0.0862707657931191,0.0419024481413613,0.105355621308115,0.0202962214047114
"RXNORM:125933","cranberry",0,0,0,0.011808169645636
"RXNORM:1291","bacitracin",0,0,0,0
"RXNORM:1292","baclofen",0,0,0,0
"RXNORM:1300786","mirabegron",0,0,0,0
"RXNORM:1311287","calcitonin",0,0,0,0
"RXNORM:134615","brimonidine",0.0120358960358779,0.00598349945895138,0,0
"RXNORM:134748","rasagiline",0,0,0.00278571217113397,0
"RXNORM:135391","olopatadine",0,0,0,0
"RXNORM:135447","donepezil",0.00647109952861047,0.00755275258308704,0,0.0281403019196244
"RXNORM:136198","darifenacin",0,0,0,0
"RXNORM:136411","sildenafil",0,0,0,0
"RXNORM:139462","moxifloxacin",0.00818627624324497,0.0029109613725778,0,0
"RXNORM:140587","celecoxib",0,0,0,0
"RXNORM:142222","lotion",0,0,0,0.00869140044902716
"RXNORM:1424","benztropine",0,0,0,0.00529820203796282
"RXNORM:142434","econazole nitrate",0.00544134440548604,0.00431593184012831,0,0
"RXNORM:149","acebutolol",0,0,0,0.00427824975224649
"RXNORM:1520","betaxolol",0,0,0,0
"RXNORM:1546356","dabigatran",0,0,0,0
"RXNORM:1562","bioflavonoid",0,0,0.0286153994635026,0
"RXNORM:1588","biotin",0,0,0,0
"RXNORM:1596","bisacodyl",0,0,0,0
"RXNORM:15996","mirtazapine",0,0,0,0
"RXNORM:161","acetaminophen",0.00298315515840368,0.00205786823687281,0,0.00948913108398895
"RXNORM:16681","acarbose",0.00692637834298654,0.00754087281546659,0,0.00926116153617262
"RXNORM:17300","alfuzosin",0,0,0,0
"RXNORM:17384","aluminum hydroxide/magnesium carbonate",0,0,0,0
"RXNORM:17767","amlodipine",0.0730665777579057,0.0277482405763868,0.0787216600071999,0
"RXNORM:183379","rivastigmine",0,0,0,0
"RXNORM:18602","azelaic acid",0,0,0,0
"RXNORM:18603","azelastine",0,0,0,0
"RXNORM:18867","benazepril",0,0,0,0.0106684259548441
"RXNORM:1894","calcitriol",0,0,0,0
"RXNORM:1897","calcium carbonate",0,0,0,0
"RXNORM:19044","benzyl benzoate",0,0,0,0
"RXNORM:19484","bisoprolol",0,0,0,0
"RXNORM:194881","brinzolamide",0,0,0,0
"RXNORM:197","acetylcysteine",0,0,0,0
"RXNORM:19737","bromfenac",0,0,0,0
"RXNORM:1992","capsaicin",0,0,0,0
"RXNORM:1998","captopril",0,0,0,0
"RXNORM:2002","carbamazepine",0,0,0,0.0034793755237805
"RXNORM:20063","calcium polycarbophil",0.000488912391858921,0.000654838824028317,0,0
"RXNORM:20352","carvedilol",0,0,0,0
"RXNORM:20610","cetirizine",0,0,0,0
"RXNORM:2101","carisoprodol",0,0,0,0
"RXNORM:21090","ciclopirox",0,0,0,0
"RXNORM:21107","cilostazol",0,0,0,0
"RXNORM:2116","carteolol",0,0,0,0.00719222973057186
"RXNORM:21406","coenzyme q10",0,0,0,0
"RXNORM:214153","acetaminophen/dichloralphenazone/isometheptene",0,0,0,0
"RXNORM:214159","aspirin/butalbital/caffeine",0,0,0,0
"RXNORM:214182","acetaminophen/hydrocodone",0,0,0,0
"RXNORM:214183","acetaminophen/oxycodone",0.00240042654802715,0.00114356046652552,0.0152747887469532,0
"RXNORM:214223","amlodipine/benazepril",0,0,0,0
"RXNORM:214247","ascorbic acid/ferrous fumarate",0,0,0,0
