"Variable","Description","Integrative_Estimator_RPDR","Integrative_Estimator_VA","Local_Estimator_RPDR","Local_Estimator_VA"
"CCS:159","other diagnostic procedures...system",0.0902484938508363,0.0546780452258475,0.113961915888264,0
"CCS:34","tracheostomy, temporary and permanent",0.0432472704164818,0.0201715724285999,0.0682592819297622,0
"CCS:37","diagnostic bronchoscopy and biopsy of bronchus",0.00493417902016173,0.000968391650315219,0.0043635416313449,0
"CCS:7","other diagnostic nervous system procedures",0.0340291918078127,0.0304648076730675,0.0262785710019149,0
"CCS:71","gastrostomy, temporary and permanent",0.027463270948542,0.0194849090338946,0.0356210528191441,0
"LOINC:11555-0","base excess",0,0,0.00599615830218632,0
"LOINC:13931-1","striated muscle ab group:stma",0.0297903153428856,0,0.0457616523925908,0
"LOINC:17791-5","sjogrens syndrome-b extractable nuclear ab",0,0,0.00840014977613255,0
"LOINC:17792-3","sjogrens syndrome-a extractable nuclear ab",0.00831604100331878,0,0.0177614375264709,0
"LOINC:1922-4","base deficit, arterial group:abased",0,0,0.0101889282788088,0
"LOINC:1924-0","base deficit, venous group:vbasedef",0,0,0.0104516638069065,0
"LOINC:1927-3","venous hco3 group:vbasex",0,0,0.0184263249860203,0
"LOINC:2019-8","arterial pco2 group:apco2",0,0,0,0
"LOINC:2021-4","venous pco2 group:vpco2",0.0427300232992349,0,0.0379667127999672,0
"LOINC:20564-1","so2, unspecified group:so2-unspec",0.0356879298395459,0,0.0332245464716071,0
"LOINC:2705-2","venous po2 group:vpo2",0.00187100517688217,0,0.0200802581031355,0
"LOINC:2711-0","so2, venous group:so2-venous",0.00728671562425032,0,0.00967395645811029,0
"LOINC:2746-6","venous ph group:vph",0.00580734787771,0,0,0
"LOINC:30313-1","hgb bg group:hgb bg",0,0,0.0057040441936585,0
"LOINC:31159-7","heparin anti-xa group:xaab",0.00620949485054612,0,0.0190127632550046,0
"LOINC:5234-0","anti-jo-1 ab group:jo-1",0.0351028094893755,0,0.0500748799770774,0
"LOINC:54067-4","clostridium difficile toxin genes",0.0579495961954522,0.00629478348669058,0.0251244989538142,0
"LOINC:6698-5","aldolase group:aldol",0.125703412729695,0,0.133409030464193,0
"LOINC:8093-7","anti-ro ab interp group:ro-int",0.012369552709702,0,0.0298543857011086,0
"LOINC:X1174-2","hct bg group:hct bg",0.00435186891782903,0,0.0124543324602138,0
"LOINC:X1335-9","misc chemistry group:miscchem",0.0565604047382681,0,0.0770265019282217,0
"LOINC:X3068-4","heparin pf4 ab hit, igg group:hep_pf4-igg",0.0364660523103142,0,0.0443049668077317,0
"LOINC:XC491-1","lactate, blood group:lactbld",0.0407678974800149,0,0.0441279022615299,0
"Other lab:1000032001","paco2",0,0.0285627766558333,0,0
"Other lab:1000037202","ss",0,0.0182193574563485,0,0
"Other lab:1000042269","pao2",0,6.61780123217375e-05,0,0
"Other lab:1000056378","po2temp",0,0.0328057229144457,0,0
"Other lab:1000062636","pco2tmp",0,6.05031562589159e-05,0,0
"Other lab:1000063731","sao2",0,0.000208724605314522,0,0
"Other lab:1000097156","\allens",0,0.0897550299877911,0,0
"Other lab:1000097182","\delvry",0,3.3757709486586e-05,0,0
"Other lab:1000097183","\site",0,0,0,0
"Other lab:1000113064","bg pco2..",0,0.0697431070298532,0,0
"Other lab:1000113065","bg po2..",0,7.32761837132873e-16,0,0
"Other lab:1000113087","bg so2..",0,4.05044231580985e-17,0,0
"Other lab:1000113089","bg o2hb..",0,0,0,0
"Other lab:1000113090","bg cohb..",0,3.68222028709986e-18,0,0
"Other lab:1000113091","bg methb..",0,0,0,0
"Other lab:1000113094","bg ionized ca..",0,1.10466608612996e-17,0,0
"Other lab:1200000190","ica",0,0.00474052340412827,0,0
"Other lab:1200005740","segs",0,0.0302116325593078,0,0
"Other lab:1200005751","bands",0,0.0199734453001047,0,0
"Other lab:1200006859","atypica",0,0.00787740180958458,0,0
"Other lab:1200056081","pco2",0,0.0206237575681409,0,0
"Other lab:1200107616","ig#",0,0.0349552074258549,0,0
"Other lab:1200107617","ig%",0,4.06066894553821e-16,0,0
"Other lab:1200154392","wbc4",0,0.0992208630642431,0,0
"Other lab:1200154482","rbc4",0,0.000106723581447315,0,0
"Other lab:1200154493","hct4",0,0.00508213604018049,0,0
"Other lab:1200154494","mcv4",0,0,0,0
"Other lab:1200154546","mchc4",0,0,0,0
"Other lab:1200154640","mch4",0,0,0,0
"Other lab:1200154641","plt4",0,0,0,0
"Other lab:1200154643","neut%4",0,0.00724172216407997,0,0
"Other lab:1200154644","ly%4",0,0.000190533204351214,0,0
"Other lab:1200154645","mono%4",0,2.51737900873539e-16,0,0
"Other lab:1200154649","eosin%",0,2.69719179507364e-17,0,0
"Other lab:1200154650","baso%4",0,8.99063931691212e-18,0,0
"Other lab:1200154654","neut#",0,0,0,0
"Other lab:1200154655","nrbc#",0,0,0,0
"Other lab:1200154656","nrbc%",0,0,0,0
"Other lab:1200154657","mpv4",0,0,0,0
"Other lab:1200154659","rdwcv",0,0,0,0
"Other lab:1200154660","mono#",0,4.14716248445611e-09,0,0
"Other lab:1200154661","lymph#",0,0,0,0
"Other lab:1200154662","eosi#",0,0,0,0
"Other lab:1200154663","baso#",0,0,0,0
"Other lab:1200154664","imm gran#",0,1.29413698070101e-06,0,0
"Other lab:1200154665","imm gran%",0,0,0,0
"Other lab:1200154675","inst. neut #",0,0,0,0
"Other lab:800015477","bands",0,0.0246502200777291,0,0
"PheCode:008","intestinal infection",0.0447772910048975,0.00230384530434655,0.0419718735512654,0
"PheCode:117","mycoses",0.0455868674939636,0.0324034581263023,0.0270691603517362,0
"PheCode:229","benign neoplasm of unspecified sites",0.0642434153755644,-0.00179684564233125,0.0874758557291349,0
"PheCode:255","disorders of adrenal glands",0,0.021817085889592,0,0
"PheCode:264","lack of normal physiological development",0.0243661661424201,0.000516313155317323,0.0189065580493988,0
"PheCode:277","other disorders of metabolism",0.0256765400930279,0.0069734317989492,0.0331446088237222,0
"PheCode:279","disorders involving the immune mechanism",0.0218206346219153,0.0169706582488611,0,0
"PheCode:283","acquired hemolytic anemias",0.0263236861928001,-0.0059944099544266,0.0376111663869722,0
"PheCode:291","other specified nonpsychotic...disorders",0.026271359012346,-0.00168171083534964,0.0207326492253852,0
"PheCode:315","develomental delays and disorders",0.0346976363186353,-0.00281722664316264,0.0278191488331887,0
"PheCode:323","encephalitis",0.00137723547244481,0.0346409717142919,0,0
"PheCode:333","extrapyramidal disease and...disorders",0.0246570360255242,0.00914241483387476,0.0384422384774381,0
"PheCode:334","degenerative disease of the spinal cord",0.0240367484099936,0.0243452436511968,0.034399362199275,0
"PheCode:337","disorders of the autonomic nervous system",0.0309529698228507,0.0159614037111411,0.0369128745999645,0
"PheCode:348","other conditions of brain",-0.00343187104771062,0.0177614068667586,0,0
"PheCode:358","myoneural disorders",0.081657737305962,0.0635656072965734,0.0955418518823234,0
"PheCode:429","ill-defined descriptions and...disease",0.0496350550545525,0.00653897543516518,0.0489275205047657,0
"PheCode:446","polyarteritis nodosa and allied conditions",0.0306117634905353,0.0322274252563535,0.032593818041906,0
"PheCode:458","hypotension",0.0192902032296972,0.00148762269651141,0.00335975991664891,0
"PheCode:480","pneumonia",0.0261778197599999,0.014821925340489,0.0137275641251503,0
"PheCode:504","other alveolar and parietoalveolar pneumonopathy",0.0215442699999274,0.0191369023418928,0.0283867258166751,0
"PheCode:509","respiratory failure, insufficiency, arrest",0,0.0101682896181739,0,0
"PheCode:510","other diseases of lung",0.0327346200918359,0.0182074128368432,0.0267531599700251,0
"PheCode:513","respiratory abnormalities",0.0512009273840086,0.00536487332060453,0.0574960463993091,0
"PheCode:519","other diseases of...classified",0.013085075811028,0.00869927601936476,0.0359074480143994,0
"PheCode:709","diffuse diseases of connective tissue",0,0.118192293477624,0,0.0516568399586294
"PheCode:737","curvature of spine",0.0538684021163957,-0.00278414988936691,0.0673249805548372,0
"PheCode:772","symptoms of the muscles",0.0566934915296889,0.0453260358768158,0.0538458390604936,0
"PheCode:790","nonspecific findings on examination of blood",0.0382579636000769,0.00778002848348562,0.023002867147173,0
"PheCode:797","shock",0.0459502202901452,0.0214472373684196,0.0430043713495651,0
