"Variable","Description","Integrative_Estimator_RPDR","Integrative_Estimator_VA","Local_Estimator_RPDR","Local_Estimator_VA"
"LOINC:14815-5","calculated ldl group:ldlcal",0,0,0.0120378136283555,0
"LOINC:1742-6","alt sgpt group:sgpt",0,0,0.0457019008516297,0
"LOINC:19080-1","choriogonadotropin",0,0,0,0
"LOINC:1920-8","ast sgot group:sgot",0,0,0.0473444480670968,0
"LOINC:1968-7","direct bilirubin group:dbili",0,0,0.0373038668298056,0
"LOINC:2086-7","hdl group:hdl",0,0,0.0213530558936316,0
"LOINC:2090-9","ldl group:ldl",0,0,0.0215940120128691,0
"LOINC:2092-5","vldl group:vldl",0,0,0.0395829827466404,0
"LOINC:2093-3","cholesterol group:chol",0,0,0.0222515589184509,0
"LOINC:2106-3","choriogonadotropin pregnancy test",0.00479629356437887,0.0100651495561149,0.0635615082237444,0.00422366886724596
"LOINC:2110-5","choriogonadotropin.beta subunit pregnancy test",0,0,0,0
"LOINC:2119-6","hcg-quant group:hcg,qt",0,0,0.107420411013094,0
"LOINC:2336-6","globulin group:glob",0,0,0.0276858336418563,0
"LOINC:2571-8","triglycerides group:trig",0,0,0.0463736736150535,0
"LOINC:43396-1","cholesterol.non hdl",0,0,0.0506526820978215,0
"LOINC:9830-1","chol/hdl ratio group:chol/hdl",0,0,0.042702782100088,0
"LOINC:X1171-8","psa screening group:psascrn",0,0,0.016574382750276,0
"LOINC:X1516-4","afp tumor group:afptm",0,0,0.0589177021030851,0
"Other lab:1200017417","ca",0,0,0,0
"Other lab:1200017421","protein",0,0,0,0
"Other lab:1200044546","ur.glu",0,0,0,0
"Other lab:1200053450","urobili",0,0,0,0
"Other lab:1200056968","ur.bld",0,0,0,0
"Other lab:1200059190","ur.prot",0,0,0,0
"Other lab:1200059889","baso%",0,0,0,0
"PheCode:695.3","rosacea",0,0,0,0.0036941978923255
"PheCode:704.8","other specified diseases...follicles",0,0,0,0.0267944264677719
"PheCode:705.3","hidradenitis",0.00795167608648715,0.0498956818421148,0,0.0426016468376207
"PheCode:706.1","acne",0.140408932322232,0.123468375994078,0.11702600286359,0.0803297253295703
"PheCode:706.2","sebaceous cyst",0,0,0,0
"PheCode:706.3","seborrhea",0,0,0.030953308753382,0
"PheCode:706.8","other specified diseases of sebaceous glands",0.00873949555604021,0.00144309761311898,0.151634946506205,0
"RXNORM:10395","tetracycline",0.00144786717144278,0.00618066652644367,0,0
"RXNORM:10737","trazodone",0,0,0,0
"RXNORM:10753","tretinoin",0.0371882706535541,0.0442507616385121,0.0389064374097053,0.0312379752300746
"RXNORM:10759","triamcinolone",0,0,0.025028329557536,0
"RXNORM:11002","urea",0,0,0,0
"RXNORM:11423","zinc oxide",0,0,0,0
"RXNORM:119565","tolterodine",3.68372359253562e-06,0.00377927326325961,0,0
"RXNORM:1418","benzoyl peroxide",0.00136293512896662,0.00459996550885554,0,0.029194267766928
"RXNORM:19478","bismuth subsalicylate",0,0,0,0
"RXNORM:20610","cetirizine",0,0,0,0
"RXNORM:2231","cephalexin",0,0,0,0
"RXNORM:25126","fluocinolone",0,0,0,0
"RXNORM:25480","gabapentin",0,0,0,0
"RXNORM:2582","clindamycin",0,0,0.0212349426201371,0
"RXNORM:2590","clobetasol",0,0,0,0
"RXNORM:2683","colchicine",0,0,0,0
"RXNORM:28859","lodoxamide tromethamine",0,0,0,0.0258016318496495
"RXNORM:28889","loratadine",0,0,0,0
"RXNORM:3008","cyclosporine",0,0,0,0
"RXNORM:31476","naftifine",0.000559661058988285,0.027429213407332,0,0.0195496302937661
"RXNORM:3640","doxycycline",0,0,0.00727554371767088,0
"RXNORM:392556","benzoyl peroxide/erythromycin",0,0,0.0966390484904856,0
"RXNORM:4109","ethacrynic acid",-0.000478322227171194,0.0211256251268263,0,0.0158405122055364
"RXNORM:42372","mupirocin",0,0,0,0
"RXNORM:4462","fluocinonide",0,0,0,0
"RXNORM:465397","ciprofloxacin/dexamethasone",7.49135045565688e-05,0.00437598730828964,0,0.00224741132753386
"RXNORM:466600","camphor/menthol",0,0,0,0
"RXNORM:68099","famciclovir",0,0,0,0
"RXNORM:6832","methenamine",0,0,0,0
"RXNORM:687306","dextran 70/hypromellose",0,0,0,0
"RXNORM:691286","mineral oil/petrolatum",0,0,0,0
"RXNORM:6922","metronidazole",0,0,0,0
"RXNORM:6980","minocycline",0.0112127205265966,0.00930983543993987,0.100282866865188,0
"RXNORM:705058","aluminum sulfate/calcium acetate",0,0,0,0
"RXNORM:7258","naproxen",0,0,0,0
"RXNORM:73645","valacyclovir",-0.000201364852779852,0.0052092905950854,0,0
"RXNORM:7417","adalat",0,0,0,0
"RXNORM:83947","tazarotene",0,0,0.0443568546417834,0
"RXNORM:90176","iron",0,0,0,0
