"Variable","Description","Integrative_Estimator_RPDR","Integrative_Estimator_VA","Local_Estimator_RPDR","Local_Estimator_VA"
"CCS:108","indwelling catheter",0.000727549162761901,-0.000543915396807255,0.00494323969877531,0
"CCS:183","routine chest x-ray",0,0,0.00185441798672641,0
"CCS:205","arterial blood gases",0.0160985197863228,0.0112468649098816,0.0180230729059884,0.0113066209059344
"CCS:208","radioisotope pulmonary scan",0.00353329529153139,0.00238129042262441,0,0
"CCS:216","respiratory intubation and mechanical ventilation",0.0248106508076399,0.0131075649212669,0.0300142716539966,0
"CCS:217","other respiratory therapy",0.0311849465293043,0.010210427245114,0.0387623809045812,0.00617628143924118
"CCS:223","enteral and parenteral nutrition",0,0,0,0
"CCS:31","diagnostic procedures on nose, mouth and pharynx",0.00855538865259336,0.00446518640701886,0.0164783471950964,0
"CCS:34","tracheostomy, temporary and permanent",0.000561658795286482,0.00159933994905336,0,0.0111731084162334
"CCS:36","lobectomy or pneumonectomy",0.0294547784903542,0.00410077146254348,0.0392383706271713,0
"CCS:37","diagnostic bronchoscopy and biopsy of bronchus",0.0200591822584555,0.00797090794080444,0.0457497715708702,0
"CCS:38","other diagnostic procedures on lung and bronchus",0.000907023782394283,-0.000120389980512946,0.00382447036607305,0
"CCS:39","incision of pleura, thoracentesis, chest drainage",0,0,0,0
"CCS:40","other diagnostic procedures...mediastinum",0,0,0,0
"CCS:41","other non-or therapeutic...system",0.0184224627203525,0.00449388012877338,0.0306606537381022,0
"CCS:42","other or therapeutic...system",0.0128814130971273,0.0107553318457364,0.00505691103828873,0.00415383371262578
"CCS:43","heart valve procedures",0,0,0.00116819948787646,0
"CCS:44","coronary artery bypass graft cabg",0.000451757659774139,0.000377754700904781,0,0
"CCS:52","aortic resection, replacement or anastomosis",0.0201024134124732,0.00269556290001624,0.0371270547865605,0
"CCS:56","other vascular bypass and shunt, not heart",0,0,0,0
"CCS:71","gastrostomy, temporary and permanent",0,0,0,0
"LOINC:10535-3","digoxin",0.0144844739250855,0.00499362024697623,0.00885771645382887,0
"LOINC:11555-0","base excess",0.00495765430449835,0.0174942953720105,0,0.0260958311032993
"LOINC:11556-8","oxygen",0.0125739317878201,0.00959611454477741,0,0
"LOINC:11557-6","unspecified pco2 group:bpco2",0,0,0.0208983675661713,0
"LOINC:11558-4","ph",0.0242334064699606,0.0238860108597304,0,0.0060712294289429
"LOINC:12235-8","microscopic sediment group:mic-sed",0,0,0,0
"LOINC:17057-1","legionella ag group:legionag",0,0,0,0
"LOINC:19225-2","deoxyhemoglobin/hemoglobin.total",0,0.019687393674306,0,0.0192958091183993
"LOINC:1925-7","arterial hco3 group:abasex",0,0,0.00858013131153166,0
"LOINC:19928-1","o2 admin. device group:o2dev",0,0,0.0289563117563576,0
"LOINC:19994-3","oxygen/inspired gas setting",0,0,0,0
"LOINC:2030-5","carboxy hgb group:cohgb",0,0,0,0
"LOINC:20563-3","carboxyhemoglobin/hemoglobin.total",0,0,0,0
"LOINC:20569-0","ck-mb% group:%ckmb",0.00922477263802431,0,0.0207904900221413,0
"LOINC:2158-4","ck-mb index group:ckmbri",0.0133990453727378,0,0.0400344157708563,0
"LOINC:23301-5","mycoplasma dna group:mycdnastn",0,0,0,0
"LOINC:2350-7","urine glucose group:uglu",0,0,0.00140182846107272,0
"LOINC:25160-3","granular casts",0,0,0,0
"LOINC:2614-6","methemoglobin/hemoglobin.total",0.0018323159442558,0.00585447849786298,0,0.0136234429441309
"LOINC:2703-7","arterial po2 group:apo2",0,0,0,0
"LOINC:2713-6","oxygen saturation",0.00113602893705777,0.00273095350599087,0,0.0106525919770526
"LOINC:2714-4","oxyhemoglobin/hemoglobin.total",0,0,0,0
"LOINC:2947-0","na - pl group:na-pl",0,0,0.00305019801252995,0
"LOINC:33762-6","nt-probnp group:nt-bnp",0,0,0,0
"LOINC:35503-2","allen's test group:allent",0,0,0.0009911112115247,0
"LOINC:35596-6","theophylline group:theo",0.0138317850026623,0,0.0425551262715431,0
"LOINC:4047-7","theophylline - tdm group:theotdm",0.000321167306766486,0,0.0126394623381508,0
"LOINC:4049-3","theophylline",0,0.00589229146587955,0,0.00985811493496874
"LOINC:4057-6","tobramycin,peak group:pktobr",0,0,0.00825189998929123,0
"LOINC:4059-2","tobramycin,trough group:trtobr",0,0,0.00892404733474513,0
"LOINC:6002-0","heparin-pf4 antibody group:hpia",0,0,0,0
"LOINC:6598-7","troponin-t group:trop-t",0,0,0.00102398933082357,0
"LOINC:6773-6","ck-mb quant group:cpk-mb",0,0,0.0026887864329066,0
"LOINC:8310-5","body temperature",0.00752148626456245,0.00418243993544765,0.0157996946495126,0
"LOINC:X1043-2","sequence group:seq",0,0,0,0
"Other lab:1000000277","so2",0,0.0164292022004734,0,0.033180246138623
"Other lab:1000025951","na-ran ur",0,0,0,0
"Other lab:1000028986","d-dimer",0,0,0,0
"Other lab:1000029708","o2ct",0,0,0,0
"Other lab:1000033397","po2",0,0.014907208724106,0,0.0256743460160921
"Other lab:1000033662","plt suf",0,0,0,0.00961510992699955
"Other lab:1000038170","amor sed",0,0,0,0
"Other lab:1000040905","po2-rc",0,0.00011639918345769,0,0.00290532197461964
"Other lab:1000043283","a-ado2",0,0,0,0.00210256909060917
"Other lab:1000044240","vancomy",0,0.00340380746870964,0,0.00523208946856415
"Other lab:1000050604","so2 i-s",0,0.0116236895804527,0,0.0240324007684437
"Other lab:1000052532","pco2",0,0.000348316608602859,0,3.17782966928839e-05
"Other lab:1000057206","prealb",0,0.00165319313291401,0,0.0081086827607242
"Other lab:1000058751","rbc mor",0,0,0,0
"Other lab:1000059324","vol. ch",0,0,0,0
"Other lab:1000060587","po2 i-s",0,1.2265045952459e-05,0,0.000923612234917277
"Other lab:1000063416","man",0,0,0,0.00669009350972691
"Other lab:1000066864","ca",0,0.00502202243709495,0,0.00891065354327712
"Other lab:1000070216","e time",0,0,0,0
"Other lab:1000073734","pco2-rc",0,0,0,1.34812319711179e-06
"Other lab:1000075289","fio2 i",0,0,0,0
"Other lab:1000076175","pco2i-s",0,3.8646570057403e-06,0,2.86321016694906e-06
"Other lab:1000082273","fio2",0,0,0,0.00121874907544675
"Other lab:1000105302","poc pco2",0,0.0129756444668555,0,0.00304946989936985
"Other lab:1000105427","hco3-poc",0,2.48927203767524e-05,0,0.000431577381224952
"Other lab:1000105428","tc02-poc",0,0,0,0.00013326259142184
"Other lab:1000105474","allen-poc",0,0.00308738132887369,0,0.00510798963906178
"Other lab:1000105475","site-poc",0,0,0,0
"Other lab:1000105548","fio2-poc",0,0.000123313840022266,0,0.00162408512268859
"Other lab:1200000361","a/a",0,0,0,0
"Other lab:1200002182","i-ionca",0,0,0,0.00387695758975644
"Other lab:1200002187","i-fio2",0,0,0,0
"Other lab:1200002190","i-pco2",0,0,0,0
"Other lab:1200002586","pco2",0,0,0,0
"Other lab:1200003138","po2t",0,0.000518533180128851,0,0
"Other lab:1200003241","o2ct",0,0,0,0.004361188554471
"Other lab:1200003243","pco2",0,0.00179155019687682,0,0.00449602441642483
"Other lab:1200003249","pco2t",0,0.000546544227389691,0,0
"Other lab:1200005559","pco2",0,0,0,0.0126086074776249
"Other lab:1200006033","a.lymph",0,0.00679951080394779,0,0.00419211315310549
"Other lab:1200007939","po2",0,0.0239872783441272,0,0.038118339843055
"Other lab:1200008036","o2hb%",0,2.36596377063639e-17,0,0
"Other lab:1200008042","pco2",0,5.91490942659098e-18,0,0
"Other lab:1200014491","zz methb%",0,0,0,0
"Other lab:1200014492","zz o2 ct",0,0,0,0.000285870005852234
"Other lab:1200014494","zz pco2",0,0,0,0
"Other lab:1200018486","vancomy",0,0.00579680911750414,0,0
"Other lab:1200020925","segs",0,0,0,0
"Other lab:1200020936","bands",0,0,0,0
"Other lab:1200021068","o2sat",0,0.000845353674596106,0,0.0152091515197982
"Other lab:1200021074","pco2",0,2.53511173700457e-08,0,0
"Other lab:1200021899","po2",0,0,0,0
"Other lab:1200022268","o2ct.",0,0.00526608048547362,0,0.000834488091335209
"Other lab:1200033140","vols%o2",0,0.0302413924041863,0,0.0278898718915324
"Other lab:1200035086","gran %",0,0,0,0
"Other lab:1200036561","pco2t",0,0,0,0
"Other lab:1200038638","paco2",0,5.45352057673359e-07,0,0
"Other lab:1200039116","fio2",0,0.0108305121054506,0,0.0151422211935012
"Other lab:1200044840","pco2",0,0.00290577534401792,0,0.0163591282617012
"Other lab:1200048896","i-po2",0,0,0,0
"Other lab:1200049487","i-so2",0,0,0,0
"Other lab:1200058813","ahco3",0,0,0,1.13962825100052e-05
"Other lab:1200063928","gm-pco2",0,0,0,0.00269319188438856
"Other lab:1200065847","rbcmorp",0,0,0,0
"Other lab:1200066318","corpco2",0,0,0,0.00683055441495782
"Other lab:1200073714","mode",0,0,0,0
"Other lab:1200073747","segs",0,0.00434330291844239,0,0
"Other lab:1200073931","prealb",0,0.000274480694195904,0,0.0081356042989198
"Other lab:1200075580","zz o2hb %",0,0,0,0
"Other lab:1200077368","bands",0,0,0,0.0101155360011596
"Other lab:1200079203","pao2",0,0.00148914322969506,0,0.00473531176875471
"Other lab:1200086544","bands",0,0,0,0.00309479103604546
"Other lab:1200087837","segs",0,0.000224301591398804,0,0
