"Variable","Description","Integrative_Estimator_RPDR","Integrative_Estimator_VA","Local_Estimator_RPDR","Local_Estimator_VA"
"CCS:177","computerized axial tomography ct scan head",0,0,0,0
"CCS:199","electroencephalogram eeg",-0.00045183733414853,0.00933033773063039,0,0.00164464634412963
"CCS:203","electrographic cardiac monitoring",0,0,0,0
"CCS:236","home health services",0.000376388884800857,0.0167069444174936,0,0.0164176624396111
"LOINC:13931-1","striated muscle ab group:stma",0.0264403266794109,0,0.0362584881609616,0
"LOINC:1763-2","aldosterone",0.0303833923996104,-0.00133834087535704,0.026742322385594,0
"LOINC:17861-6","scca group:scca",0.0530303873483493,0,0.0786169275982122,0
"LOINC:2141-0","corticotropin",0.0256822129868728,0,0.0404343674668905,0
"LOINC:2143-6","cortisol",0.0192612644342737,0.0274603169959279,0.0110468845820745,0.0175128013104246
"LOINC:2915-7","renin",0.00483460182664317,-0.000400040770192231,0.0145011512844961,0
"LOINC:46420-6","wbc clumps /hpf group:wbcc-micro",0,0,0.000306869651758507,0
"LOINC:58674-3","cortisol am specimen group:cortisol-am",0.0223979057349024,0,0.0394792465136031,0
"LOINC:8098-6","thyroglobulin ab",0,0,0,0.0239470674238943
"LOINC:8099-4","thyroperoxidase ab",0.00224100703703918,0.051809400343347,0,0.0199464804950718
"LOINC:9679-2","scca group:scca",0,0,0.00027218510396896,0
"Other lab:1000020153","immgran%",0,0.00301940447576889,0,0.00090446856702431
"Other lab:1000029167","alpha-1",0,0.0196800492225251,0,0.0549611844089529
"Other lab:1000029168","alpha-2",0,0,0,0
"Other lab:1000037418","t prot",0,1.56445061103009e-06,0,2.00205172179163e-05
"Other lab:1000037419","beta",0,0,0,0
"Other lab:1000037420","gamma",0,0,0,0
"Other lab:1000040398","ig#",0,0.00652793335986086,0,0.011118247525463
"Other lab:1000054719","ca",0,0.00469176041139996,0,0.00915274873014573
"Other lab:1000066164","ig%",0,0,0,0
"Other lab:1000139962","cal",0,0.0303988504487634,0,0.00696764677854656
"Other lab:1000139965","chl",0,0.00921039321858768,0,0.00788815843631206
"Other lab:1000139968","co2",0,0,0,0
"Other lab:1000139983","gluc",0,0,0,0.0119451489493869
"Other lab:1000140003","pot",0,0,0,0
"Other lab:1000140013","sodium",0,0,0,0
"Other lab:1000140040","anion",0,0.000182272618497545,0,0
"Other lab:1000140042","creat",0,0.000165694515963505,0,0.0125957630719077
"Other lab:1400057591","trop.i",0,0.00121560114866238,0,0.0219063132176357
"PheCode:008.5","bacterial enteritis",0,0,0,0.000760397938926891
"PheCode:008.6","viral enteritis",-0.00181710014112102,0.023625125323784,0,0.0238197067403883
"PheCode:008.7","intestinal infection due to protozoa",-0.000296705605934125,0.0627532966869447,0,0.0619517730507127
"PheCode:053.1","herpes zoster with nervous system complications",0.000154594381981879,0.00406046092150515,0,0.0105276153257136
"PheCode:1002","symptoms concerning nutrition,...development",0,0.0167863051683288,0,0.030068584271863
"PheCode:1015","effects of other external causes",0,0.00500214608320395,0,0.0173645533140702
"PheCode:244.4","hypothyroidism nos",0,0,0,0
"PheCode:249","secondary diabetes mellitus",0.0145600401035177,0.00871169400100589,0.0104457181972343,0
"PheCode:250.1","type 1 diabetes",0.00603159333241417,0.00349307357603443,0.0103952033850804,0
"PheCode:250.6","polyneuropathy in diabetes",0.0134611871984509,0.00739173048596945,0.00958217159571017,0
"PheCode:251.1","hypoglycemia",0.0198854419255188,0.0117182953394229,0.0236963724665673,0.00635533333320263
"PheCode:253.7","other disorders of neurohypophysis",0,0.0104071252111221,0,0.0191974811282309
"PheCode:255.2","adrenal hypofunction",0.0557843882345237,0.0442984081511306,0.0433378364726957,0.0344395874092792
"PheCode:260.1","cachexia",0.0143309147800698,0.00778274033149725,0.023610245265865,0
"PheCode:260.2","severe protein-calorie malnutrition",0.00681434834173412,0.00501404535048734,0.010263705847759,0
"PheCode:260.3","adult failure to thrive",0.0358403334654557,0.0308672149107293,0.0354219261754921,0.0460393541230976
"PheCode:260.6","anorexia",0.0456303435999117,0.0508448397965407,0.0535882841409268,0.0337961028199086
"PheCode:261.2","vitamin b-complex deficiencies",0.0255331922296954,0.0104492493926117,0.0346025904473986,0
"PheCode:262","mineral deficiency nec",-0.000142205038792012,0.0132891761021609,0,0.011974285942245
"PheCode:263","other nutritional deficiency",0.0160664991076757,0.0057694814078421,0.0307212745679831,0
"PheCode:264.2","failure to thrive childhood",-0.00476709524852884,0.0207234460140682,0,0.0254152711997558
"PheCode:270.3","disorders of plasma protein metabolism",0.0245541294806597,0.0101636789535243,0.0299959526772015,0
"PheCode:275.3","disorders of magnesium metabolism",0.0441202986386603,0.0329397952883958,0.0542008194202231,0.0332134712000901
"PheCode:276.1","electrolyte imbalance",0.00432260003237376,0.00345043390919905,0.00282245593388301,0
"PheCode:276.5","hypovolemia",0.0297276620273179,0.0615986027651537,0.0160473144639026,0.0643300558797268
"PheCode:281.9","deficiency anemias",0.00889299186681669,0.00495838878418314,0.0192103767637328,0
"PheCode:286.9","abnormal coagulation profile",0.00776676230910744,0.0120435839760276,0,0
"PheCode:288.2","elevated white blood cell count",0,0,0,0
"PheCode:290.1","dementias",0.00994748124507596,0.00615262851390765,0.0158583730939068,0
"PheCode:290.3","other persistent mental...elsewhere",0.00656983838455568,0.00801426671793427,0.00650581695766641,0
