"Variable","Description","Integrative_Estimator_RPDR","Integrative_Estimator_VA","Local_Estimator_RPDR","Local_Estimator_VA"
"CCS:142","partial excision bone",0.0157891501777481,0.00439038553381432,0.0027811944209033,0.00687827841466641
"CCS:155","arthrocentesis",0.0317193741080447,0.0144637071421365,0.0356946125522246,0.0425672110887772
"CCS:156","injections and aspirations...tissue",0.0366214630268537,0.0213771587011729,0.0520944273349827,0.0361513595268864
"CCS:160","other therapeutic procedures...tendons",0.00961859668189063,0.0210289966854645,0.0128914559998009,0.04385978451581
"CCS:162","other or therapeutic procedures on joints",-0.0449592514411967,-0.00805345036173361,0,0
"CCS:163","other non-or therapeutic...system",0.0637951186662424,0.000234322234022483,0.0540470894741751,0
"CCS:164","other or therapeutic...system",0.0695492805796675,0.0172902502700172,0.0751620144217905,0
"CCS:168","incision and drainage,...tissue",-0.0217260968800085,0.018664578994393,0,0.0185215345433248
"CCS:170","excision of skin lesion",0.0247247903999301,-0.00876118795554766,0,0
"CCS:182","mammography",0.0169501867652645,0.00699972278728488,0.0225316397003366,0
"CCS:212","diagnostic physical therapy",0.000181007822762136,-0.000684570420487571,0,0
"CCS:213","physical therapy exercises,...procedures",0.0171491398110194,-0.00146232367981552,0.0125300847198062,0
"CCS:214","traction, splints, and other wound care",0.00068245123435529,0.00150201422503575,0,0
"CCS:215","other physical therapy and rehabilitation",0.00201740953268861,5.72217822184823e-05,0,0
"CCS:226","other diagnostic radiology and related techniques",-0.00315659550297519,0.00298989351806472,-0.00209895889844117,0
"CCS:230","extracorporeal shock wave, other than urinary",0.196276861077891,-0.0184936594150131,0.208466230335938,0
"CCS:6","decompression peripheral nerve",0.00742856823059138,0.0265498856327028,0,0
"CCS:8","other non-or or...procedures",0.0157788074057954,-0.0124198908926075,0,0
"LOINC:10330-9","csf/f monocytes group:f-mono",0.018416325485726,0,0.00489523836716769,0
"LOINC:11031-2","fluid lymphs group:flymph",0.015579186463371,0,0.000792902481300278,0
"LOINC:11153-4","csf/f mhct group:f-mhct",0.00732004150105705,0,0.00820337562281195,0
"LOINC:12209-3","csf/f eos group:f-eos",0.010682722124601,0,0.0207794166338446,0
"LOINC:12230-9","macrophages/100 leukocytes",-0.00130661452090383,0.0849944609947354,0,0.0446542628177826
"LOINC:12238-2","csf/f polys group:f-poly",0,0,0.00170705316042516,0
"LOINC:13354-6","csf/f bands group:f-band",0.000462873982030985,0,0,0
"LOINC:13518-6","csf/f atyps group:f-atyp",0.00991004951279432,0,0.0037105058297935,0
"LOINC:13520-2","csf/f basos group:f-baso",0.0037486690389159,0,0,0
"LOINC:13522-8","fluid blast group:fblast",0.0103505134010403,0,0.00995478148635958,0
"LOINC:13524-4","csf/f other hematics group:f-othr",0.0301977291625861,0,0.039096075941233,0
"LOINC:13526-9","csf/f nonhematics group:f-non",0.00869855475040879,0,0,0
"LOINC:13528-5","csf/f unidentified group:f-unid",0,0,0,0
"LOINC:13530-1","fluid nrbc group:fnrbc",0.000174194301113766,0,0.0123781274317645,0
"LOINC:15205-8","rheumatoid factor group:rhf",0.0215325764947902,0,0.0102166595089539,0
"LOINC:20513-8","turbidity",0,0.0468610223004144,0,0.04179406501267
"LOINC:33376-5","macrophages/100 leukocytes",0,0.0146478826265761,0,0.0448132469299103
"LOINC:48053-3","turbidity",0,0,0,0.00130843907240163
"LOINC:52819-0","nucleated cells, fluid group:nuc#-fld",0.000142184569852128,0,0.0170359971580761,0
"LOINC:5781-0","crystals",0.0804894614594255,0.09924806805637,0.0843200225012188,0.0787775561631078
"LOINC:6741-3","csf/f rbc group:f-rbc",0.00142337255703796,0,0.00389702468157489,0
"LOINC:6743-9","csf/f wbc group:f-wbc",0.0137927932762998,0,0.0183811782519052,0
"LOINC:6824-7","color",0.00968744503947918,0.014994251341043,0.00495214827218099,0
"LOINC:9335-1","appearance",0.00291237542589875,0.00138833291885768,0.0119152164565839,0
"LOINC:X5010-9","fluid type group:ftype",0.00125745429939094,0,0.0140104238998033,0
"LOINC:X5032-8","joint fluid/crystals review group:jfc-review",0,0,0,0
"PheCode:041.1","staphylococcus infections",0.0334862753252755,0.0241116151749845,0.0370145061058096,0.016969941456826
"PheCode:078","viral warts & hpv",-0.00275248916610119,0.0109538860744345,0,0.0165334916312916
"PheCode:1009","injury, nos",0,0,0,0
"PheCode:110.1","dermatophytosis",-0.00966852068453634,-0.00187737800532305,0,0
"PheCode:110.2","dermatomycoses",0.000652389858637009,0.0144106172363212,0,0.00663942256835505
"PheCode:136","other infectious and parasitic diseases",-0.00360468464480257,0.0241284681793523,0,0.0127783140534225
"PheCode:208","benign neoplasm of colon",0.0274694832676615,6.73775770280759e-05,0.0277997563306745,0
"PheCode:213","benign neoplasm of bone and articular cartilage",0.00798947475231187,0.0608991522664939,0,0.0521759064061355
"PheCode:214.1","lipoma of skin and subcutaneous tissue",-0.00062732899254536,0.00498256049614704,0,0.00596432617173037
"PheCode:215","other benign neoplasm...tissue",-0.0268787140222136,0.0121728664064572,0,0.00983464637964188
"PheCode:217.1","nevus, non-neoplastic",-0.000380394603432974,0.00432464953706367,0,0.00964488666905836
"PheCode:274.1","gout",0.0438740421839735,0.0287379237025232,0.0332438592839977,0.00177537249029046
"PheCode:274.2","crystal arthropathies",0.00241000652772478,0.0377516769679464,0,0.0409776195143071
"PheCode:324","other cns infection and poliomyelitis",-0.0131915675552871,0.0235149932997174,0,0.0135466516707771
"PheCode:351","other peripheral nerve disorders",-0.00178693081291,-0.00381193978379874,-0.00256417472042269,0
"PheCode:356","hereditary and idiopathic peripheral neuropathy",-0.00304548818474357,0.00122213561383608,0,0
"PheCode:371.2","conjunctivitis, noninfectious",-0.00824165527248826,0.00781000121083725,0,0.00551506248437422
"PheCode:381.1","otitis media",-0.00742825771552762,0.00493141109660951,0,0
"PheCode:386.2","peripheral or central vertigo",0.00669865129694952,0.0196010422234065,0,0.000290544338041686
"PheCode:447.7","aortic ectasia",0,0.075046030402194,0,0.064213164172911
"PheCode:454.1","varicose veins of lower extremity",-0.00776925830672084,0.0086585589189146,0,0
"PheCode:465.2","acute pharyngitis",-0.00463954964521046,0.0104942660875197,0,0.000874977563095656
"PheCode:470","septal deviations/turbinate hypertrophy",-0.00214649349131827,0.0119350582787594,0,0.00334557242254063
"PheCode:521.2","dental abrasion, erosion and attrition",0.000459727046825136,0.0111575780352113,0,0.00645198403600135
"PheCode:522.1","pulpitis and necrosis of tooth pulp",-0.000372929167262176,0.00340821400047714,0,0
"PheCode:526.4","temporomandibular joint disorders",-0.00151321070547803,0.000579376446633912,0,0
"PheCode:681.1","cellulitis and abscess of fingers/toes",-0.00299815820735819,0.00137370758916712,0,0
"PheCode:681.3","cellulitis and abscess of arm/hand",0.0921792991235467,0.0752345279064843,0.0865900741172103,0.0684745249313756
"PheCode:681.5","cellulitis and abscess of leg, except foot",0.0449671748697157,0.0252190130676502,0.0338487758479091,0.00500674730765277
"PheCode:686.1","carbuncle and furuncle",-0.00128355541701913,0.0287908199298843,0,0.0198584576796253
"PheCode:687.2","localized superficial swelling, mass, or lump",0,0.00957870228010265,0,0.0156787447099338
"PheCode:687.4","disturbance of skin sensation",-0.0155989367877518,0.00021163240026708,0,0
"PheCode:690.1","seborrheic dermatitis",0.00224343193098338,0.00369416299943693,0,0
"PheCode:694.2","other dyschromia",-0.00343241833516875,0.00159949403836604,0,0.00854884647249178
"PheCode:695.3","rosacea",-0.00588564756339079,0.00956700067922968,0,0.00132471914749673
"PheCode:695.7","prurigo and lichen",-0.00309960107993117,0.00712966416489445,0,0
"PheCode:695.9","unspecified erythematous condition",0.00396133597254889,0.0158366316116251,0,0.00414073198942606
"PheCode:700","corns and callosities",0,0,0,0
"PheCode:701.1","keratoderma, acquired",-0.0109776584276593,0.0100883044450905,0,0
"PheCode:701.2","scar conditions and fibrosis of skin",-0.0159664363219944,0.00689093329069927,0,0.00446227873859427
"PheCode:701.4","keloid scar",-0.0130088939955089,0.0143259005929713,0,0.0130429546939348
"PheCode:703.1","ingrowing nail",-0.00766314269040345,0.0119753252888677,0,0
"PheCode:704.1","alopecia",-0.00018201792081357,0.00675038894098789,0,0.00512441961868263
"PheCode:704.8","other specified diseases...follicles",0.00426903048258684,0.0155739609914297,0,0.0203402144483319
"PheCode:706.1","acne",-0.0066528647989347,0.00439137191015016,0,0
"PheCode:706.2","sebaceous cyst",-0.00572981559807214,0.00576025902066764,0,0.00659516222004909
"PheCode:711.1","pyogenic arthritis",0.0368867996373055,0.0476067757467658,0.0376822174853024,0.0402874127841907
"PheCode:714.1","rheumatoid arthritis",0.0255038862969766,0.0119535023801842,0.0202762397503057,0
"PheCode:715.1","sacroiliitis nec",0.00279595931595722,0.0169627137002699,0,0.00902124518189357
"PheCode:716.2","unspecified monoarthritis",0.00966364998248568,0.0235987055362289,0,0.00972438873129021
"PheCode:716.9","arthropathy nos",0.0175705590999538,-0.00238965172945221,0.00250617272459947,0
"PheCode:720.1","spinal stenosis of lumbar region",0.0145180817888252,0.00214255072571564,0.00459042186655653,0
"PheCode:721.1","spondylosis without myelopathy",0.0140328039645561,0.00376363209482861,0.00198984989760755,0
"PheCode:722.1","displacement of intervertebral disc",-0.00192498942235574,0.0056609605843934,0,0
"PheCode:726.1","enthesopathy",0.0350241818226186,0.0295315045115846,0.00622373361421889,0.0166419429367569
"PheCode:726.2","synoviopathy",-0.0100935656729283,0.0215645564151929,0,0
"PheCode:726.4","calcaneal spur; exostosis nos",0.149185956822717,0.112721427762188,0.142199628278573,0.0998168810373213
"PheCode:727.1","synovitis and tenosynovitis",0.0372728939652609,0.0315205468267501,0.0338497731745505,0.0248972930386012
"PheCode:727.2","bursitis disorders",0.202162551448832,0.126644290458248,0.213732161184117,0.110314140246856
"PheCode:727.4","ganglion and cyst of synovium, tendon, and bursa",0.0159777944588371,0.0450649159475781,0.00416248481604077,0.0277630544995071
"PheCode:727.5","rupture of synovium",0.000309742181415826,0.0377347146191614,0,0.0239634106831341
"PheCode:727.6","rupture of tendon, nontraumatic",0.110015898168514,0.059295256528599,0.113079370825523,0.042105705652325
"PheCode:727.7","contracture of tendon sheath",0.0184803715725465,0.0955156423031804,0,0.0843762669346825
"PheCode:728.7","fasciitis",0.127976254502296,0.0499749965506258,0.133527595771761,0.0313170503323011
"PheCode:729.1","rheumatism, unspecified and fibrositis",-0.00187310836073523,0.0203030807411747,0,0.00213103319464626
"PheCode:732.1","juvenile osteochondrosis",0.000187694691397651,0.143311168590458,0,0.126764976353567
"PheCode:735.1","flat foot",-0.0103654986194867,0.0255739196551926,0,0.016233985291482
"PheCode:735.2","acquired toe deformities",0.0491173726608405,0.0111227890127306,0.0480918733265556,0
"PheCode:735.3","hallux valgus bunion",0.042392516978184,0.0131362345866938,0.0466053355567685,0.00936888998149419
"PheCode:736.6","unequal leg length acquired",-0.00195454090065836,0.0192403008965038,0,0.017214428245511
