"Variable","Description","Integrative_Estimator_RPDR","Integrative_Estimator_VA","Local_Estimator_RPDR","Local_Estimator_VA"
"CCS:1","incision and excision of cns",-0.00789453360992298,-0.00774914546742826,0,0
"CCS:177","computerized axial tomography ct scan head",0.0281264792783952,0.0395620355499254,0.0249990658714691,0.0299225107258005
"CCS:188","cerebral arteriogram",-0.00269395642380055,0.00999334254072418,0,0
"CCS:198","magnetic resonance imaging",0.00869468152664723,0.0141361980370343,0.0248899809375489,0.0262974720672115
"CCS:199","electroencephalogram eeg",0.0265997158412621,0.0260426564212622,0.0237590490508063,0.0103634620014645
"CCS:212","diagnostic physical therapy",0.00660597074322046,0.00603705076227391,0.00707198741675006,0
"CCS:213","physical therapy exercises,...procedures",0.00874522315013377,0.00773695678135691,0,0
"CCS:215","other physical therapy and rehabilitation",0.0580715861398008,0.0650346739854439,0.0525355124065474,0.0720515712787215
"CCS:236","home health services",-0.00990772892965455,0.0218478293933406,0,0.00724245017605879
"CCS:31","diagnostic procedures on nose, mouth and pharynx",0.0108926142380269,0.0292031104434027,0,0
"CCS:4","diagnostic spinal tap",0.00272372795273766,0.00579561778150823,-0.00059275891717185,0
"CCS:7","other diagnostic nervous system procedures",-8.32120952495774e-05,0.0163684577495296,0,0.0189862085187701
"LOINC:10328-3","csf lymphs group:clymph",0.0101692543860834,0,0.00821245516526643,0
"LOINC:10329-1","csf monos group:cmonos",0.0236188901455595,0,0.0121141098541893,0
"LOINC:10333-3","csf turbidity group:cturb",0.0700509700763498,0,0.00708339200075966,0
"LOINC:10335-8","color",5.84193023560064e-07,0.00101380344248496,0,0
"LOINC:11034-6","achr  binding ab group:acbab",0.0155048959373529,0,0.0109704517776713,0
"LOINC:11088-2","anna hu group:anna",0.0375581249213967,0,0.0176375512922027,0
"LOINC:11089-0","anna hu, csf group:csfanna",0.0300861658440163,0,0.020658190355759,0
"LOINC:11135-1","xanthochromia group:xantho",-0.0117051397157558,0,-0.0128662749940656,0
"LOINC:11483-5","varicella dna, bld group:vzv-dna",0.0124322250407548,0,0.0037088534331524,0
"LOINC:11551-9","lyme dna group:lyme-dna",0.0169962474747124,0,0.0129389573645244,0
"LOINC:11555-0","base excess",0.0272361556499346,-0.00304084816188499,0.012493007659602,0
"LOINC:11562-6","ach receptor mod ab group:achrmab",0.0249062801286646,0,0.0358080715737111,0
"LOINC:12208-5","csf eos group:ceos",-0.0165116402407157,0,-0.00951197095561164,0
"LOINC:12278-8","csf bands group:cbands",-0.0167850765002506,0,-0.00125548246714277,0
"LOINC:12375-2","clozapine+norclozapine group:cloznor",0.0354488093202792,0,0.0278887071257185,0
"LOINC:13516-0","csf neuts group:cneut",-0.0067406852016084,0,0.00759823599326305,0
"LOINC:13517-8","csf reactive lymphs group:creact",-0.0168055487820346,0,-0.0212122458309497,0
"LOINC:13519-4","csf basos group:cbaso",0.0188367498503864,0,0.000476333981459731,0
"LOINC:13521-0","blasts, csf % group:cblast",0.0123335422661019,0,0.0181769385992165,0
"LOINC:13527-7","csf unidentified group:cunid",-0.0107720581930275,0,-0.0160438205686793,0
