"Variable","Description","Integrative_Estimator_RPDR","Integrative_Estimator_VA","Local_Estimator_RPDR","Local_Estimator_VA"
"CCS:179","ct scan abdomen",0.0157590240077375,0.00359585070714255,0.0215945851536064,0.00125764657405706
"CCS:186","lower gastrointestinal x-ray",-0.00637578386840443,0.00631106464071972,0,0.0175556358445491
"CCS:70","upper gastrointestinal endoscopy, biopsy",-0.0103457900209051,-0.0357877241846679,0,0
"CCS:76","colonoscopy and biopsy",0.0312980841044426,0.00620033099641492,0.0435484071654603,0.0174389697986585
"CCS:77","proctoscopy and anorectal biopsy",0.0589206898630372,0.0290216488217169,0.0418572781660654,0.0285622925498423
"CCS:78","colorectal resection",0.0222942191401216,0.000990253268443728,0.0158125263019634,0.00730690944849631
"CCS:92","other bowel diagnostic procedures",0.0534840680463637,-0.0176971405980202,0.0457147370508718,0
"CCS:95","other non-or lower gi therapeutic procedures",0.0294636048329933,-0.00574891405541834,0.0198859739068575,0
"CCS:96","other or lower gi therapeutic procedures",0.00240327500829563,0.000335842954604528,0,0
"CCS:97","other gastrointestinal diagnostic procedures",0.0244588294257655,-0.0206850992219848,0.0158364352223227,0
"LOINC:10701-1","ova & parasites identified",0,0.0689218187656494,0,0.0569070281281392
"LOINC:10753-2","fat, stool group:stfat",0.141478375169904,0,0.081000089305863,0
"LOINC:11039-5","c-reactive protein group:crp",0.00108689506945966,0,0,0
"LOINC:12598-9","neutral fat, stool group:fatneut",0.033376365698028,0,0,0
"LOINC:13349-6","wbcs, stool group:stwbc",0.0683415455991713,0,0.0732151994063817,0
"LOINC:13363-7","collection duration, stool group:stltime",0.0122145658940169,0,0,0
"LOINC:14563-1","occult bld, stool, #1 group:occstl1",0.0115021227627303,0,0.0193027695021705,0
"LOINC:14708-2","endomysial ab titer group:enmystitr",0.094896569872692,0,0.106010020777799,0
"LOINC:15158-9","chloride, stool mmol/l group:stlcl",0.0272984859445222,0,0,0
"LOINC:15202-5","potassium, stool mmol/l group:stlk",0.119364514371419,0,0.0481156687190799,0
"LOINC:15207-4","sodium, stool mmol/l group:stlna",0.00590100382399385,0,0.0633370758377818,0
"LOINC:16142-2","fat, timed stool group:t/stlfat",0.0172983514658245,0,0.0335946139073052,0
"LOINC:17780-8","h. pylori ag group:hpyag",0,0,0,0
"LOINC:1798-8","amylase",-0.00176509528610521,0.0130840254453142,0,0.0167552139222875
"LOINC:20781-1","cryptosporidium, stool group:crypto",0.0144442590816838,0,0.0173218040811702,0
"LOINC:21055-9","adenovirus dna group:adenodna",0.0318953494960526,0,0.0337013352080201,0
"LOINC:21563-2","thiopurine methyltransferase group:tpmt",0.0691578407466802,0,0.0714780416347677,0
"LOINC:2333-3","gastrin group:gast",0.044996503924299,0,0.0547787067724714,0
"LOINC:2335-8","occult bld, stool group:occ-stl",0.0470429401435912,0,0.0412730719142445,0
"LOINC:2524-7","lactate",0.0146527478889041,-0.00224446354613251,0.0113545439903973,0
"LOINC:25907-7","elastase, stool group:elast-stl",0.0905799980788059,0,0.0788104030160424,0
"LOINC:2693-0","osmolality, stool group:stlosm",0.00334203556318279,0,0.0493159142172265,0
"LOINC:29558-4","enterovirus rna group:entero-dna",0.0382016410513077,0,0.0379188820792357,0
"LOINC:30078-0","specimen weight, stool group:stlwt",0.00370515045973963,0,0.048942942423619,0
"LOINC:3040-3","triacylglycerol lipase",0.0217684495061236,0.0186596656119927,0.00462087005675483,0.0246597894423366
"LOINC:31017-7","tissue transglutaminase ab.iga",0.0225196032436048,-0.0117529758326408,0.0381441867464707,0
"LOINC:32998-7","ttg ab, igg group:ttgabg",0,0,0,0
"LOINC:34468-9","c. difficile, toxin a +b group:cdiftoxab",0.0650837725507306,0,0.0477134821150806,0
"LOINC:34712-0","clostridium difficile",0,0.0369077111542227,0,0.0309291598790032
"LOINC:34713-8","clostridium difficile toxin a+b",0,0.0233597578582508,0,0.0193197518084529
"LOINC:34720-3","cmv dna iu/ml group:cmv-dna_iu",0.0189917499651762,0,0.0205438889604536,0
"LOINC:35745-9","fat, stool % group:stfat%",0,0,0.000624528686196658,0
"LOINC:38445-3","calprotectin, stool group:calpro",0.0750308587978128,0,0.0681617378444847,0
"LOINC:40703-1","lactoferrin, stool/fluid group:lactofrn",0.0668885743249085,0,0.0463506151954899,0
"LOINC:42668-4","fatty acids, stool group:fatty-stl",0.0566663785379461,0,0.0756356996571023,0
"LOINC:42902-7","interpretation elastase, stool group:stlelst-int",0.0686565194981545,0,0.0784044741075303,0
"LOINC:49564-8","ebv band pattern group:ebvband",0.0135395231340332,0,0.0130924270574792,0
"LOINC:54067-4","clostridium difficile toxin genes",0.065120373530237,0.0235400695131049,0.0332965403250393,0.0199503524908942
"LOINC:56748-7","norovirus rna group:nororna",0.0623966398043864,0,0.0705991697474203,0
"LOINC:57901-1","c. diff gdh group:cdiff-gdh",0.0353488776770213,0,0.0315621576074668,0
"LOINC:63376-8","lactoferrin",0,0.0523963682335192,0,0.0408052568728138
"LOINC:6362-8","clostridium difficile toxin a+b",0,0.0493215077075563,0,0.0314097824352784
"LOINC:6412-1","giardia lamblia ag",0,0.052867654074277,0,0.0517273279134662
"LOINC:74278-3","t spot group:tspot",0.0196394221347389,0,0.0318899595749645,0
"LOINC:7893-1","gliadin abs group:gliadin",0.0239624268267683,0,0.0182686812232227,0
"LOINC:X1080-1","zinc ug/ml group:zn",0,0,0.0209249687353767,0
"LOINC:X1166-8","crp mg/l group:crpt",0.0106027383403567,0,0.00646076395292018,0
"LOINC:X1537-0","celiac disease panel/interpretation group:celiac",0.0265514361146768,0,0.0183935514867824,0
"LOINC:XC355-8","interpretation cdiff group:cdiff-int",0.0476176867219866,0,0.0600486454283398,0
"Other lab:1000017166","zhct",0,0,0,0
"Other lab:1000020434","z*eo#",0,0.018949324219206,0,0.0101698441274963
"Other lab:1000020731","z*ba#",0,1.84172707711909e-07,0,7.6474072465186e-05
"Other lab:1000020953","z*mch",0,0,0,0.0129980275314948
"Other lab:1000021680","z*ne#",0,1.35155258416173e-06,0,7.23031102806302e-05
"Other lab:1000023344","z*mchc",0,0,0,0
"Other lab:1000024695","z*mo#",0,0,0,0
"Other lab:1000024766","mrsapcr",0,0.0200021236947469,0,0.00379306734524599
"Other lab:1000025077","z*mcv",0,0,0,0
"Other lab:1000026101","z*eo%",0,0.000315890075072841,0,0
"Other lab:1000026103","z*ba%",0,0,0,0
"Other lab:1000047941","z*ne%",0,5.42488783380815e-07,0,0
"Other lab:1000049335","z*ly#",0,0,0,1.17960348697187e-06
"Other lab:1000055043","z*wbc",0,0,0,0
"Other lab:1000062266","z*ly%",0,0,0,0
"Other lab:1000064392","tp-fv",0,0.00912488943683027,0,0
"Other lab:1000073034","zplt",0,0,0,0
"Other lab:1000073577","z*mo%",0,0,0,0
"Other lab:1400062327","occult",0,0.0435765395573643,0,0.0244385610234993
"Other lab:800003662","ca",0,0.0179511973217384,0,0.0134470657223086
"Other lab:800021498","segs",0,0.0359067779834521,0,0.0218172192220164
"PheCode:008.5","bacterial enteritis",0.0426838270682636,0.0213993165513601,0.0397868914916473,0.0372401810505623
"PheCode:008.6","viral enteritis",0.104556803180734,0.0877050322646593,0.105639611992621,0.0722274635396218
"PheCode:008.7","intestinal infection due to protozoa",-0.00565283647830422,0.0773831311343754,0,0.0570627454370738
"PheCode:041.8","h. pylori",-0.0141127452787128,-0.00561880138853662,0,0
"PheCode:079.9","viremia, nos",0.00201050649249168,0.0287419336941016,0,0.0148072639466912
"PheCode:1002","symptoms concerning nutrition,...development",0,0.00398434591606001,0,0
"PheCode:208","benign neoplasm of colon",0.0235125963454733,-0.00126464382522396,0.0139018844688283,0
"PheCode:211","benign neoplasm of other parts of digestive system",0.00838635056647774,-0.00604813628496698,0,0
"PheCode:260.2","severe protein-calorie malnutrition",0.0108318407966001,-0.00835093411960762,0.0147291894044897,0
"PheCode:262","mineral deficiency nec",0.0446937063268402,-0.00954011561523061,0.0412938128202629,0
"PheCode:264.2","failure to thrive childhood",0.0310375915931469,-0.00991896551135932,0.0322517705326114,0
"PheCode:275.3","disorders of magnesium metabolism",0.0214901144355632,0.0129517074224198,0.0148212032907565,0.00237225531506946
"PheCode:276.1","electrolyte imbalance",0.00426305848163162,0.00230289355532684,0,0
"PheCode:276.5","hypovolemia",0.0515132289472719,0.0786701791238682,0.0378640984798649,0.0572364337956368
"PheCode:279.1","immunity deficiency",0.0299813278376993,0.0371912835741461,0,0.025111833023352
"PheCode:280.1","iron deficiency anemias,...loss",0.00634383112555379,-0.00765767543313193,0.0114003837957965,0
"PheCode:280.2","iron deficiency anemia...chronic",0.000675996321219673,0.000137480306183165,0,0
"PheCode:288.2","elevated white blood cell count",0.0184208531316104,0.0197810868352796,0,0.000303956836144453
"PheCode:441.1","acute vascular insufficiency of intestine",0.0559213270553099,0.0263520654036508,0.0589238367091544,0.0220268174707865
"PheCode:441.2","chronic vascular insufficiency of intestine",0.0533524651336979,0.0326121254122971,0.0462387255053815,0.0310880640024399
"PheCode:455","hemorrhoids",0.0205495255568438,0.00871565153176922,0,0
"PheCode:465.2","acute pharyngitis",0.0241022797547067,0.025724437540957,0,0.00949191690716445
"PheCode:480.3","pneumonia due to fungus mycoses",0.0389267920647957,-0.00200747304910789,0.0224615648800475,0
"PheCode:483","acute bronchitis and bronchiolitis",0.0115699547770108,0.0135239399632201,0,0.00628167832584809
"PheCode:497","bronchitis",-0.00664214155124325,0.0287650003301931,0,0.0106899450063645
"PheCode:528.6","leukoplakia of oral mucosa",0.001012483637994,0.0421088471431679,0,0.0127296491112598
"PheCode:530.3","stricture and stenosis of esophagus",-0.00961585880074409,-0.000284792094462787,0,0
"PheCode:530.7","gastroesophageal laceration-hemorrhage syndrome",-0.00325550459179486,0.0188846563866767,0,0.0122883820506087
"PheCode:531.2","gastric ulcer",0.00451493923480739,0.00614676125143252,0,0
"PheCode:531.3","duodenal ulcer",0.000134684531302978,0.00054754142787471,0,0
"PheCode:531.4","peptic ulcer, site unspecified",-0.0028794629247485,0.0166217151579182,0,0.00753337154645942
"PheCode:535.1","acute gastritis",0.0321856123886922,0.0394189752226013,0.0313355199033561,0.0250100058002426
