"Variable","Description","Integrative_Estimator_RPDR","Integrative_Estimator_VA","Local_Estimator_RPDR","Local_Estimator_VA"
"CCS:222","blood transfusion",0.0225287146800454,0.00883133738367256,0.0165300538146048,0
"CCS:224","cancer chemotherapy",0.00120201653730176,-0.0135294793223014,0.00211986125219727,0
"CCS:63","other non-or therapeutic cardiovascular procedures",0.0042255100895766,-0.00211306480533999,0,0.0111664171983216
"CCS:64","bone marrow transplant",0.0911434448137912,-0.0108181061663105,0.0688191399115602,0
"CCS:65","bone marrow biopsy",-0.00551718218423987,0.0105385052217637,0,0.0178090629280979
"LOINC:11253-2","tacrolimus",-0.00144433993627254,-0.0161944172555688,0.00237943977953818,0
"LOINC:11554-3","magnesium group:mg",0.00967840897948003,0,0.00971628040700836,0
"LOINC:12851-2","spep group:agep",0.00740479063794265,0,0.00956693388561504,0
"LOINC:15188-6","quant. ur kappa lc group:qubjk",0.0212284673919514,0,0.0194721714787715,0
"LOINC:15197-7","lymphs, fissured group:fslymp",0.000878144782933872,0,0.000479804869137127,0
"LOINC:1742-6","alt sgpt group:sgpt",0.0249689516417595,0,0.00693526562710504,0
"LOINC:1751-7","albumin group:alb",0.0165283007461082,0,0.00454279654109655,0
"LOINC:17790-7","lshift group:lshift",0.032081804399856,0,0.031091772199622,0
"LOINC:1920-8","ast sgot group:sgot",0.00313222136468186,0,0.00608423452569052,0
"LOINC:1968-7","direct bilirubin group:dbili",0.0222976299285876,0,0.0224456083190561,0
"LOINC:1975-2","total bilirubin group:tbili",0.0143940134693571,0,0.00784726184452728,0
"LOINC:2336-6","globulin group:glob",0.0129921496533704,0,0.0134376919389806,0
"LOINC:2458-8","iga",0.00632196392579901,0.0295108088040932,0.00605822001214933,0.0231462531785183
"LOINC:2460-4","igd group:igd",0.0220968826744988,0,0.0211348487841764,0
"LOINC:2465-3","igg",-0.00228969693834372,0.0362159753265388,-0.00652056615622993,0.0251291093712925
"LOINC:2472-9","igm",0.00897221941558778,0.0115035582084867,0.0114035972401781,0.0160329117263564
"LOINC:2532-0","lactate dehydrogenase",0.0187462335494922,0.0034458366359742,0.0271812247240751,0
"LOINC:26881-3","il-6 group:interl6",0.0181448276451737,0,0.0191659742439615,0
"LOINC:27265-8","giardia ag group:giardia",0.000552500188383328,0,0.00713959709513496,0
"LOINC:2885-2","total protein group:tp",0.0142705562193718,0,0.00879669938320909,0
"LOINC:29247-4","sirolimus",0.0240190155172069,-0.0125878362542226,0.0180025232169953,0
"LOINC:30229-9","band # auto group:bandsa",0.0188468169254217,0,0.0177562591198645,0
"LOINC:3084-1","uric acid group:uric",0,0,-0.000549384875540572,0
"LOINC:32672-8","cold agglutinins screen group:cagscr",0.00211432869337884,0,0.00778998928913643,0
"LOINC:43743-4","lymph#, atypical auto group:aatyp",0.000259641684678074,0,0.0052269474242297,0
"LOINC:4679-7","reticulocytes/100 erythrocytes",0.0268426072070671,-0.0202415414609036,0.0231432307780073,0
"LOINC:47410-6","hhv 6 genotype group:hhv6-geno",0.0122820688572948,0,0.0011704089358456,0
"LOINC:50684-0","chromosome analysis fish group:fish-probe",0.00953195490165632,0,0.011710210767508,0
"LOINC:56748-7","norovirus rna group:nororna",0,0,0.0108709680375604,0
"LOINC:6768-6","alkaline phosphatase group:alkp",-0.0103989565688909,0,0.00903902533223371,0
"LOINC:735-1","atypical lymphs group:atyps",0.0125125108418444,0,0.00782804746203859,0
"LOINC:737-7","lymphocytes - manual group:lymph",0.0161307453360315,0,0.00931841514405005,0
"LOINC:739-3","metamyelocyte# group:ametas",0.0144411365174831,0,0.0172887943122612,0
