"Variable","Description","Integrative_Estimator_RPDR","Integrative_Estimator_VA","Local_Estimator_RPDR","Local_Estimator_VA"
"CCS:183","routine chest x-ray",0.056833076684643,0.0133818841969864,0.0515159174482458,0
"CCS:185","upper gastrointestinal x-ray",0.163744885749674,0.0495206226949707,0.136014841050897,0.0536045520005186
"CCS:31","diagnostic procedures on nose, mouth and pharynx",0.0542992234062913,0.0239822812460998,0.0511963993125987,0.0121114523392662
"CCS:33","other or therapeutic...pharynx",-0.00821859778958435,0.0469047652002538,0,0.0431837164763314
"CCS:35","tracheoscopy and laryngoscopy with biopsy",0.0899513884320036,0.0271860618736126,0.0895158884528364,0.0308319962315549
"CCS:69","esophageal dilatation",0.0059995073062921,0.0782118514967105,0,0.089795770377304
"CCS:70","upper gastrointestinal endoscopy, biopsy",0.0857973524352201,0.0324885939602965,0.0654772990207217,0.0256297218170129
"CCS:71","gastrostomy, temporary and permanent",-0.0224528766289766,0.00836112361860584,0,0.000732586815907527
"CCS:93","other non-or upper gi therapeutic procedures",-0.0213975796333213,0.0339754500568164,0,0.0241360600109338
"CCS:94","other or upper gi therapeutic procedures",0.15590060938438,0.120029181472794,0.142079122364805,0.109392356585608
"Other lab:1400564813","ig%",0,0.0797306351393361,0,0.0528794801687222
"Other lab:1400564874","absig",0,-1.54495601175067e-05,0,0.0113943586440939
"Other lab:1400564909","neut#",0,0.000149627239911374,0,0.00140031559429655
"Other lab:800054147","pco2",0,0.0788431111816881,0,0.0703167745503538
"PheCode:1001","foreign body injury",0,0.0231799396876825,0,0.0265583112337502
"PheCode:1002","symptoms concerning nutrition,...development",0,0.0200181675281033,0,0.0069755493334475
"PheCode:260.3","adult failure to thrive",-0.010917084722069,0.0434075379336339,0,0.0402014744301332
"PheCode:479","other upper respiratory disease",-0.0452012774462551,0.029989155747365,0,0.0230712617093156
"PheCode:501","pneumonitis due to inhalation of food or vomitus",0.113775225438193,0.0514396869024275,0.0930944859623556,0.0369854789279551
"PheCode:502","postinflammatory pulmonary fibrosis",-0.0162965242551021,0.0401930864995308,0,0.027647465559154
"PheCode:507","pleurisy; pleural effusion",0.0440461294001202,0.00495852140902106,0.031301769348596,0
"PheCode:508","pulmonary collapse; interstitial...emphysema",0.0323095398557332,0.00963444349851954,0.0313414898879824,0
"PheCode:530.1","esophagitis, gerd and related diseases",0.0278424899235685,0.0312865109454671,0.0191147197521049,0.00758512227190128
"PheCode:530.2","esophageal bleeding varices/hemorrhage",-0.00270741899080763,0.0236108988632485,0,0.0165408838750759
"PheCode:530.3","stricture and stenosis of esophagus",-0.0316775916460241,0.0876786336434317,0,0.0783815705562523
"PheCode:530.5","disorders of esophageal motility",0.00132856779135983,0.140518343714165,0,0.143350189100331
"PheCode:532","dysphagia",0.0722126936843261,0.0399432642967469,0.0605867877116954,0.0372253426426033
"PheCode:535.9","gastritis and duodenitis, nos",-0.0204342178450815,0.023487186577608,0,0
"PheCode:550.2","diaphragmatic hernia",-0.0565909431707145,0.0596069498225449,0,0.0550033409384204
"PheCode:562.1","diverticulosis",0.00161134804411904,0.0254747094668549,0,0.0215669677583131
"PheCode:697","sarcoidosis",-0.00329257996466323,0.0535864710410151,0,0.0360866176355617
"PheCode:750.1","upper gastrointestinal congenital anomalies",-0.0131380626556985,0.158736699058698,0,0.176391024258716
"PheCode:750.5","congenital hypertrophic pyloric stenosis",0.0427786628807448,0,0.0493147593431998,0
"RXNORM:1249116","calamine/menthol/petrolatum/zinc oxide",0,0.0621269694884026,0,0.0570645993424281
"RXNORM:5224","heparin",0.0516661079473505,0.00109844048935338,0.0460329923844138,0
"RXNORM:6585","magnesium sulfate",0.0212726227023143,-0.0165703814376387,0.0217101654289917,0
"RXNORM:689842","citric acid/simethicone/sodium bicarbonate",0.030644403237431,0,0.0432328369571106,0
