"Variable","Description","Integrative_Estimator_RPDR","Integrative_Estimator_VA","Local_Estimator_RPDR","Local_Estimator_VA"
"CCS:142","partial excision bone",0,0,0.00327641620340533,0
"CCS:147","treatment, fracture or...femur",-0.00140485734057029,0.00954373005466776,0,0.0133362954009789
"CCS:149","arthroscopy",0.0405267941963588,0.109937252875485,0.0379160974990469,0.115478257677872
"CCS:151","excision of semilunar cartilage of knee",-0.00311796296495149,0.0359316986557882,0,0.0366602803416088
"CCS:152","arthroplasty knee",0.0269562184360581,0.0276065173715851,0.0262660015661193,0.0397031441920556
"CCS:153","hip replacement, total and partial",0.0456217773000443,0.0215049401089197,0.0326156929468202,0
"CCS:155","arthrocentesis",0.0645041277728455,0.0382224809239316,0.0752612276365373,0.0349732736816138
"CCS:157","amputation of lower extremity",-0.000570221525652698,0.00148599753444282,0,0.0137101469991299
"CCS:159","other diagnostic procedures...system",0.0830236827839601,0.0759547883678398,0.0629797731624166,0.0635872152611592
"CCS:160","other therapeutic procedures...tendons",0.0147788605044849,0.0197100446292389,0.0164293430571687,0.0309513804899862
"CCS:161","other or therapeutic procedures on bone",0,0,0,0.0119475030229691
"CCS:162","other or therapeutic procedures on joints",0.0579730988362025,0.109521526814081,0.0611168635666398,0.0968790202571073
"CCS:163","other non-or therapeutic...system",0.0218079967396906,-0.000613778273698092,0.0347026751335788,0
"CCS:164","other or therapeutic...system",-0.0154101186504533,0.0209436463159969,0,0.0216747115136461
"CCS:168","incision and drainage,...tissue",0.0253758739113066,0.034652460312044,0.0471355538620829,0.0288407764543643
"LOINC:10330-9","csf/f monocytes group:f-mono",0,0,0,0
"LOINC:11031-2","fluid lymphs group:flymph",0,0,0,0
"LOINC:11039-5","c-reactive protein group:crp",0.00883432440219295,0,0.0341356581223206,0
"LOINC:11153-4","csf/f mhct group:f-mhct",0,0,0,0
"LOINC:12209-3","csf/f eos group:f-eos",0,0,0,0
"LOINC:12230-9","macrophages/100 leukocytes",0.0254777620513955,0.0709095487806756,0,0.0226452676256851
"LOINC:12238-2","csf/f polys group:f-poly",0,0,0,0
"LOINC:13354-6","csf/f bands group:f-band",0,0,0.0274587247484924,0
"LOINC:13518-6","csf/f atyps group:f-atyp",0,0,0.0137667652622615,0
"LOINC:13520-2","csf/f basos group:f-baso",0,0,0,0
"LOINC:13522-8","fluid blast group:fblast",0.00554278237924025,0,0.0253958550532482,0
"LOINC:13524-4","csf/f other hematics group:f-othr",0,0,0,0
"LOINC:13526-9","csf/f nonhematics group:f-non",0.00445930055474391,0,0.00599444274696825,0
"LOINC:13528-5","csf/f unidentified group:f-unid",0,0,0.00367357319922932,0
"LOINC:13530-1","fluid nrbc group:fnrbc",0.000947354227020162,0,0.0102444532834325,0
"LOINC:14664-7","color",0,0,0,0.0122346626705949
"LOINC:20512-0","turbidity",0,0.0173424224083681,0,0.0379073423346851
"LOINC:20513-8","turbidity",0,0.0389039147631451,0,0.0306503694999461
"LOINC:33376-5","macrophages/100 leukocytes",0,0,0,0.0508623239050821
"LOINC:3663-2","gentamicin,peak group:pkgent",0,0,0.00934217137238512,0
"LOINC:3665-7","gentamicin",0.0260702875778565,0.0140461803394412,0.023552896747836,0
"LOINC:38256-4","total cells counted, fluid group:tcntfld",0,0,0.000246540267194928,0
"LOINC:4090-7","vancomycin,peak group:pkvanv",0,0,0.0165390613604011,0
"LOINC:4092-3","vancomycin",0.0408705530915946,0.0327252382219007,0.0100923677849998,0.0268316168218391
"LOINC:4537-7","esr group:esr",0.02694854066785,0,0.02289549686252,0
"LOINC:48053-3","turbidity",0,0.000696865298103986,0,0.00883250686596054
