"Variable","Description","Integrative_Estimator_RPDR","Integrative_Estimator_VA","Local_Estimator_RPDR","Local_Estimator_VA"
"CCS:1","incision and excision of cns",0.116063158721526,-0.0042244879897528,0.118520219853283,0
"CCS:175","other or therapeutic procedures on skin and breast",0.00730233761092343,0.00276941686024154,0.00600663035088259,0
"CCS:177","computerized axial tomography ct scan head",0.00264647988578213,0.00763219711753573,0.00420978495098634,0
"CCS:188","cerebral arteriogram",0.0416076856014842,-0.00552393746418985,0.0394586272830362,0
"CCS:191","arterio- or venogram not heart and head",0.016034058603539,-0.0104635395337297,0,0
"CCS:192","diagnostic ultrasound of head and neck",0.00986995099500656,-0.00154571890368755,0.0222677426784607,0
"CCS:198","magnetic resonance imaging",0,0,0,0
"CCS:199","electroencephalogram eeg",0.00866075171073619,-0.00398747881741221,0.00363771008349132,0
"CCS:2","insertion, replacement, or...shunt",0.0227300237242965,-0.00624818003121203,0.00765277055010099,0
"CCS:205","arterial blood gases",0.00691172742898919,-0.000251972522712641,0,0
"CCS:212","diagnostic physical therapy",0,0,0,0
"CCS:215","other physical therapy and rehabilitation",0,0,0,0
"CCS:216","respiratory intubation and mechanical ventilation",0,0,0,0
"CCS:223","enteral and parenteral nutrition",0,0,0,0
"CCS:3","laminectomy, excision intervertebral disc",0.00422218875570025,6.50149934225615e-05,0,0
"CCS:31","diagnostic procedures on nose, mouth and pharynx",5.68232243493794e-05,5.76568369650651e-05,0,0
"CCS:34","tracheostomy, temporary and permanent",0.0146376862843079,-0.0170507495378573,0,0
"CCS:43","heart valve procedures",0.0168634320094141,-0.0082617615853017,0,0
"CCS:44","coronary artery bypass graft cabg",0.0249933417743255,0.0509288059911146,0,0.0636338673796635
"CCS:50","extracorporeal circulation auxiliary...procedures",0,0,0,0
"CCS:52","aortic resection, replacement or anastomosis",0.025567612532163,-0.000616527794435564,0.018540352216157,0
"CCS:54","other vascular catheterization, not heart",0.0104122627131914,-0.0110754666129273,0,0
"CCS:59","other or procedures on vessels of head and neck",0.0645038194777494,0.00462602119934082,0.0516958355385484,0
"CCS:61","other or procedures...neck",0.0100880146405442,0.0202268897972598,0,0
"CCS:7","other diagnostic nervous system procedures",0.00365643545191697,-0.000992696228256153,0.00549470065663107,0
"CCS:71","gastrostomy, temporary and permanent",0.00251543550908669,-0.00296528830428553,0,0
"CCS:9","other or therapeutic nervous system procedures",0.0317312320279991,-0.00486992532981765,0.026516824497045,0
"LOINC:10328-3","csf lymphs group:clymph",0,0,0,0
"LOINC:10329-1","csf monos group:cmonos",0,0,0,0
