"Variable","Description","Integrative_Estimator_RPDR","Integrative_Estimator_VA","Local_Estimator_RPDR","Local_Estimator_VA"
"CCS:10","thyroidectomy, partial or complete",0.0213642877183884,0.0414779353088271,0,0.0271478090166377
"CCS:12","other therapeutic endocrine procedures",0.0282430816103429,0.0417015920963158,0,0.0461317016244981
"CCS:195","diagnostic ultrasound of urinary tract",0.043870430257413,-0.0112256753687218,0.0319417437017901,0
"CCS:231","other therapeutic procedures",-0.00470278946852451,-0.00201322460565936,0,0
"CCS:240","medications injections, infusions and other forms",-0.00352815729786129,-0.00561864346764176,0,0
"CCS:243","dme and supplies",-0.00843194433813394,0.0062424403433407,0,0.00803946955337589
"CCS:58","hemodialysis",0.0299371060471392,0.00539158823698299,0.0270280466100183,0.00511444042595409
"CCS:63","other non-or therapeutic cardiovascular procedures",0.01566376115983,0.0363197923961557,0,0.0394376647833015
"CCS:91","peritoneal dialysis",0.00781121735303969,0.00396488663173757,0,0.00626248070710242
"LOINC:13539-2","urine phosphorus group:up",0.0536991748507574,0,0.0457369893387773,0
"LOINC:15013-6","alk phos %bone group:alkp%b",0.0504178486649842,0,0.0238291628430919,0
"LOINC:15015-1","alk phos % liver group:alkp%l",0.0038525951968354,0,0.0287037485444902,0
"LOINC:15087-0","pthrp pmol/l group:pth-rp",0.127706396756224,0,0.132823595036093,0
"LOINC:1649-3","calcitriol",0.0717115281774026,0.00948364097732149,0.0484947483878083,0
"LOINC:17838-4","alk phosbone- ug/l group:alkphb",0.146507667621134,0,0.161278667875839,0
"LOINC:17863-2","calcium, ionized group:ionca",0.0297443000209768,0,0.0646047779974493,0
"LOINC:1989-3","calcidiol",0.011102138725185,0.0121892492979237,0.019472733605307,0
"LOINC:1990-1","vitamin d3 cholecalciferol group:vitd3",0.021057050728446,0,0.0363667031677211,0
"LOINC:1994-3","ionized calcium group:ic",0.00791722780442888,0,0.0370764100311173,0
"LOINC:2004-0","urine calcium group:uca",0.0385589627521595,0,0.0356206708231878,0
