"Variable","Description","Integrative_Estimator_RPDR","Integrative_Estimator_VA","Local_Estimator_RPDR","Local_Estimator_VA"
"CCS:148","other fracture and dislocation procedure",0,0,0,0
"CCS:149","arthroscopy",0,0,0,0
"CCS:150","division of joint capsule, ligament or cartilage",0.0640851523662813,0.0588404564596786,0.0549766293325228,0.067489344391189
"CCS:152","arthroplasty knee",-0.00135377471130562,0.0296249091730305,0,0.032867481122119
"CCS:154","arthroplasty other than hip or knee",0.00207200943132476,0.00908863376967931,0,0.0302088849553896
"CCS:155","arthrocentesis",0.00328234565616861,-0.000249977473764882,0.032012706554275,0
"CCS:156","injections and aspirations...tissue",0,0,0,0.00372139498205021
"CCS:160","other therapeutic procedures...tendons",0,0,0,0.00617542083190851
"CCS:161","other or therapeutic procedures on bone",0,0,0,0
"CCS:162","other or therapeutic procedures on joints",0,0,0,0.0239347957663245
"CCS:163","other non-or therapeutic...system",0,0,0,0.00654919689583256
"CCS:182","mammography",0.0164032794382847,0.000395669723432708,0.00682754195842688,0
"CCS:212","diagnostic physical therapy",0,0,0,0.014530579874183
"CCS:213","physical therapy exercises,...procedures",0.0224766463235901,0.039825486433661,0,0.0479016891722133
"CCS:214","traction, splints, and other wound care",0,0,0,0
"CCS:215","other physical therapy and rehabilitation",0.00902433594947301,0.00920096236387282,0.00633835452086302,0.00124793888440489
"CCS:226","other diagnostic radiology and related techniques",0,0,0,0
"CCS:6","decompression peripheral nerve",-0.0145017482936254,0.0229920111312041,0,0.0210746140090126
"CCS:7","other diagnostic nervous system procedures",0,0,0,0
"CCS:8","other non-or or...procedures",0,0,0.00232013774910021,0
"LOINC:15205-8","rheumatoid factor group:rhf",0.00439185256253182,0,0.016994459694272,0
"LOINC:33935-8","ccp ab, igg group:antccp",0.0494789283844229,0,0.0661849460494826,0
"Other lab:1000020549","hdl%cho",0,0.0284232641906032,0,0.0291634589634775
"Other lab:1000039598","a/g rat",0,0.0322369978659906,0,0.0323126794222086
"Other lab:1000042443","glob",0,0.00111132895476296,0,0.0286941446232432
"Other lab:1200001978","calcium",0,0.0109570265569975,0,0.0185989833815381
"Other lab:1200003677","cl",0,0.0158057444494745,0,0.0312210632531705
"Other lab:1200024032","urobili",0,0.0141071827248117,0,0.0417107674290056
"Other lab:1200024036","glu",0,1.58467690360588e-06,0,0.000123938141886431
"Other lab:1200024037","protein",0,0,0,0.000338648219283269
"Other lab:1200024073","t prot",0,0,0,0
"Other lab:1200060478","ur. bld",0,4.35586833836462e-08,0,2.98220872348399e-05
"Other lab:1200065943","leu est",0,2.42649460459657e-06,0,1.97946512143216e-06
"Other lab:1200068630","seg %",0,0,0,0
"Other lab:1200122498","imgran%",0,0.00963305386569608,0,0.0391067216061807
"Other lab:1400078018",".rdw-sd",0,0.0114602134762454,0,0.0383790625398897
"Other lab:800224219","u creat",0,0,0,0.0306886660318587
"PheCode:1000","burns",0,0,0,0.0193443348926322
"PheCode:1006","crushing injury",0,0.0167181605917417,0,0.0614814328796179
"PheCode:1009","injury, nos",0,0,0,0
"PheCode:1012","late effect",0,0,0,0.00578601237567351
"PheCode:274.2","crystal arthropathies",0.000376588384559341,0.0105492634459181,0,0.0195631765287856
"PheCode:279.2","autoimmune disease nec",0.019332988587763,0.00124737497494264,0.00661796448297344,0
"PheCode:323.8","encephalitis, non-infectious",0.00188868688309505,0.0247261900468067,0,0.0296307751426361
"PheCode:331.1","hydrocephalus",-0.000791377045013911,0.00448590451765805,0,0.0190035013199945
"PheCode:338.1","acute pain",0,0,0,0
"PheCode:338.2","chronic pain",0,0,0,0
"PheCode:350.2","abnormality of gait",0.00319928693868475,0.00625258392692105,0,0.0206245657026122
"PheCode:350.3","lack of coordination",-0.000372776841413227,0.00661843254924763,0,0.019328503160261
"PheCode:351","other peripheral nerve disorders",0.000694318847898131,0.000480284488924276,0.0165497248555939,0
"PheCode:353.1","nerve plexus lesions",-0.0108312211119227,0.0361107073712002,0,0.0293865805070973
"PheCode:450","noninfectious disorders of lymphatic channels",0.0447205841081377,0.00756180250026745,0.0369249331722249,0
"PheCode:526.4","temporomandibular joint disorders",-0.000398424866038605,0.00127857923026478,0,0.0142242715904687
"PheCode:681.3","cellulitis and abscess of arm/hand",0,0,0,0.00260304249611284
"PheCode:687.4","disturbance of skin sensation",0.0285607997920257,0.0239462551783901,0.00958574841810371,0.021751325947736
"PheCode:701.2","scar conditions and fibrosis of skin",0.0684548135375237,0.0543747676983979,0.0739477463619717,0.0582740803548708
"PheCode:714.1","rheumatoid arthritis",0.00422288258735608,0.00381998323402029,0,0
"PheCode:715.1","sacroiliitis nec",0.002870597086555,0.00912832059432639,0,0.0202349007364597
"PheCode:715.2","ankylosing spondylitis",0.00244245516024015,0.0203667047095742,0,0.0183786378977953
