"Variable","Description","Integrative_Estimator_RPDR","Integrative_Estimator_VA","Local_Estimator_RPDR","Local_Estimator_VA"
"CCS:179","ct scan abdomen",0,0,0,0
"CCS:185","upper gastrointestinal x-ray",0,0,0,0
"CCS:221","nasogastric tube",0,0,0,0.000265337449584508
"CCS:222","blood transfusion",0,0,0,0
"CCS:68","injection or ligation of esophageal varices",0,0,0,0
"CCS:69","esophageal dilatation",0,0,0,0.000255879341986066
"CCS:70","upper gastrointestinal endoscopy, biopsy",0.0330881828728403,0.0453511905290261,0.0215317802109728,0.0391478265231924
"CCS:73","ileostomy and other enterostomy",0.000216762783479849,0.00113320028227316,0,0
"CCS:74","gastrectomy, partial and total",0.0109108004844218,0.0461377502301542,0,0.0423427534517839
"CCS:76","colonoscopy and biopsy",0,0,0,0
"CCS:87","laparoscopy",0.00129181503412236,0.0111686375784329,0,0.0101082522103578
"CCS:89","exploratory laparotomy",0.00376970326115587,0.0165461801654808,0,0.0205350605895026
"CCS:92","other bowel diagnostic procedures",0.00287112752838164,0.0154201353337194,0,0.0264855267609466
"CCS:93","other non-or upper gi therapeutic procedures",0.0134419190581867,0.0208179857690578,0.0229631815493221,0.0229007894095786
"CCS:94","other or upper gi therapeutic procedures",0.0220247372308542,0.0316818596215926,0.0367447131300175,0.034611356449313
"CCS:95","other non-or lower gi therapeutic procedures",0,0,0,0.00555186733811849
"CCS:97","other gastrointestinal diagnostic procedures",-0.00163131870027147,0.00507597333147482,0,0.00163310953536977
"CCS:98","other non-or gastrointestinal...procedures",0.000152560230550941,0.00223208939889946,0,0.00620498428289127
"CCS:99","other or gastrointestinal therapeutic procedures",0,0,0,0
"LOINC:17780-8","h. pylori ag group:hpyag",0,0,0.038165986817527,0
"LOINC:17859-0","helicobacter pylori ab.igg",0,0,0,0.0137768073670363
"LOINC:22310-7","h. pylori abs group:hpyab",0.0165170996687465,0,0.0541189047380744,0
"LOINC:3040-3","triacylglycerol lipase",0,0,0,0
"Other lab:1000017166","zhct",0,0.0014262635211773,0,0
"Other lab:1000020434","z*eo#",0,0.00683660514548414,0,0.000620874750427676
"Other lab:1000020731","z*ba#",0,0,0,0
"Other lab:1000020953","z*mch",0,0,0,0
"Other lab:1000021680","z*ne#",0,0,0,0.000153458101852964
"Other lab:1000023344","z*mchc",0,0,0,0
"Other lab:1000024695","z*mo#",0,9.25119749580053e-07,0,8.37829724811183e-06
"Other lab:1000025077","z*mcv",0,0,0,0
"Other lab:1000026101","z*eo%",0,2.74045012893661e-05,0,0.00673572420346147
"Other lab:1000026103","z*ba%",0,3.21430540955622e-06,0,0.000264893151431326
"Other lab:1000032802","hypo",0,0,0,0
"Other lab:1000032803","targ cl",0,0,0,0.0132372477361007
"Other lab:1000047941","z*ne%",0,0,0,1.16991680723515e-05
"Other lab:1000049335","z*ly#",0,0,0,0
"Other lab:1000055043","z*wbc",0,0,0,0
"Other lab:1000062266","z*ly%",0,1.14090389728448e-06,0,0
"Other lab:1000073034","zplt",0,0,0,0.00488895756967865
"Other lab:1000073577","z*mo%",0,9.72099588959952e-08,0,1.39667540283079e-06
"Other lab:1200000548","a/g rat",0,0,0,0
"Other lab:1200002290","calcium",0,0,0,0
"Other lab:1200007686","bands",0,0,0,0.00305001192308854
"Other lab:1200007701","meta",0,0,0,0.00506902282645211
"Other lab:1200007705","plt.e",0,0,0,0.00255802032631074
"Other lab:1200007714","hypo",0,0,0,0
"Other lab:1200037052","schisto",0,0,0,0.00584661604248023
"Other lab:1200037170","b/cr r",0,0,0,0.0176972883811671
"Other lab:1200130344","diftype",0,0.00164513084027307,0,0.010004996194853
"Other lab:800007267","pltest",0,0.00560964513821118,0,0.0260469383298093
"Other lab:800008404","microcy",0,0.00252648702377869,0,0
"Other lab:800008406","hypo",0,0,0,0.00991828986763393
"Other lab:800008439","methb%",0,0,0,0.00694480942725975
"Other lab:800010995","pco2",0,0,0,0
"Other lab:800011363","segs",0,0,0,0.00135240364782238
"Other lab:800013719","diff rv",0,0,0,0
"Other lab:800014670","bands",0,0.00450090691646108,0,0.00042766959774208
"Other lab:800033125","plt.e",0,0.0100186317834179,0,0.0145791876411105
"Other lab:800036033","microcy",0,0.0071138687042004,0,0.00982101180767043
"Other lab:800064082","nrbc%",0,0.0144496891762992,0,0.0233692501755448
"Other lab:800066322","nrbc#",0,3.48018087957423e-16,0,0.000312023858993297
"Other lab:800232821","ipf%",0,0,0,0.00835561636404032
"Other lab:800260553","rdw-sd",0,0,0,0.000463643520904782
"PheCode:041.8","h. pylori",0.0986923534985759,0.0651709035925355,0.0965883572812288,0.0589376069822228
"PheCode:1001","foreign body injury",0,0,0,0
"PheCode:1002","symptoms concerning nutrition,...development",0,0,0,0.000887952690398258
"PheCode:151","cancer of stomach",0.0262234122531501,0.0416318111306865,0.0377231330152927,0.0397834532730492
"PheCode:158","neoplasm of unspecified nature of digestive system",-0.000424930349071044,0.00498299212255159,0,0
"PheCode:159.2","malignant neoplasm of...duodenum",0,0,0,0
"PheCode:194","cancer of other endocrine glands",-0.000914388294145702,0.0133844060564015,0,0.0141078787340358
"PheCode:208","benign neoplasm of colon",2.59228609430499e-05,2.21420524710282e-05,0,0
"PheCode:211","benign neoplasm of other parts of digestive system",0.0301141028055537,0.0344406400663332,0.0512864059212336,0.0323804469981136
"PheCode:252.2","hypoparathyroidism",0.00069629243496119,0.0273711222193949,0,0.0273675789171496
"PheCode:260.6","anorexia",0,0,0,0
"PheCode:262","mineral deficiency nec",0,0,0,0
"PheCode:263","other nutritional deficiency",-0.00250534685733012,0.0201718194038913,0,0.0205625315709093
"PheCode:280.1","iron deficiency anemias,...loss",0,0,0.0057367925815372,0
"PheCode:280.2","iron deficiency anemia...chronic",0.0216972417945883,0.0267673564790084,0.0231276494809283,0.0247438371610924
"PheCode:285.1","acute posthemorrhagic anemia",0.0097173087420994,0.0187669276707869,0.000641539668306631,0.00531191087722734
"PheCode:288.2","elevated white blood cell count",0,0,0.00116799715331445,0
"PheCode:289.9","abnormality of red blood cells",0,0,0,0
"PheCode:441.1","acute vascular insufficiency of intestine",0.0064833919795956,0.0189751729373707,0,0.0193535232724147
"PheCode:441.2","chronic vascular insufficiency of intestine",0.0059629308234732,0.0356243537780491,0,0.035655276409447
"PheCode:442.2","aneurysm of iliac artery",0,0,0,7.69056737473059e-05
"PheCode:455","hemorrhoids",0.0020169975200378,0.000953936391163099,0.0104060467448634,0
"PheCode:513.8","disorders of diaphragm",0.000962818709789526,0.00804513104692854,0,0.0134295392170581
"PheCode:530.1","esophagitis, gerd and related diseases",0,0,0,0
"PheCode:530.2","esophageal bleeding varices/hemorrhage",0.0166944356184482,0.0218455919045973,0.0172727606094976,0.0171252486280618
"PheCode:530.3","stricture and stenosis of esophagus",0.00478401276188179,0.0224977495223301,0,0.0263694790458482
"PheCode:530.5","disorders of esophageal motility",0,0,0,0.00124045141196603
"PheCode:530.7","gastroesophageal laceration-hemorrhage syndrome",-7.69289314397953e-05,0.0022118996081114,0,0.00744965657725022
"PheCode:530.9","heartburn",0,0,0,0
